cellI,x,y,z,V,Ux,Uy,Uz
4957,0.064375,0.000625,0.000125,1.5625e-11,89.20598339,1.778154258e-06,0
4958,0.064625,0.000625,0.000125,1.5625e-11,89.19498816,0.0002796345432,0
4959,0.064875,0.000625,0.000125,1.5625e-11,89.18414491,0.0005538201396,0
4960,0.065125,0.000625,0.000125,1.5625e-11,89.17345009,0.0008243129765,0
4961,0.065375,0.000625,0.000125,1.5625e-11,89.16290038,0.001091152535,0
4962,0.065625,0.000625,0.000125,1.5625e-11,89.15249259,0.001354433012,0
4963,0.065875,0.000625,0.000125,1.5625e-11,89.14222375,0.001614282945,0
4964,0.066125,0.000625,0.000125,1.5625e-11,89.13209095,0.001870848927,0
4965,0.066375,0.000625,0.000125,1.5625e-11,89.1220914,0.002124273196,0
4966,0.066625,0.000625,0.000125,1.5625e-11,89.11222229,0.002374684468,0
4967,0.066875,0.000625,0.000125,1.5625e-11,89.10248089,0.002622181378,0
4968,0.067125,0.000625,0.000125,1.5625e-11,89.0928643,0.00286685141,0
4969,0.067375,0.000625,0.000125,1.5625e-11,89.08336985,0.003108841871,0
4970,0.067625,0.000625,0.000125,1.5625e-11,89.07399474,0.003348465464,0
4971,0.067875,0.000625,0.000125,1.5625e-11,89.06473685,0.003585411655,0
4972,0.068125,0.000625,0.000125,1.5625e-11,89.05559272,0.003819324128,0
4973,0.068375,0.000625,0.000125,1.5625e-11,89.04655957,0.00405005298,0
4974,0.068625,0.000625,0.000125,1.5625e-11,89.03763483,0.004277545702,0
4975,0.068875,0.000625,0.000125,1.5625e-11,89.02881604,0.004501783883,0
4976,0.069125,0.000625,0.000125,1.5625e-11,89.02010093,0.004722799638,0
4977,0.069375,0.000625,0.000125,1.5625e-11,89.01148728,0.004940644472,0
4978,0.069625,0.000625,0.000125,1.5625e-11,89.00297305,0.005155395762,0
4979,0.069875,0.000625,0.000125,1.5625e-11,88.99455618,0.005367108025,0
4980,0.070125,0.000625,0.000125,1.5625e-11,88.98623473,0.005575849192,0
4981,0.070375,0.000625,0.000125,1.5625e-11,88.97800663,0.005781672895,0
4982,0.070625,0.000625,0.000125,1.5625e-11,88.96986992,0.005984813895,0
4983,0.070875,0.000625,0.000125,1.5625e-11,88.96182281,0.006185594592,0
4984,0.071125,0.000625,0.000125,1.5625e-11,88.95386367,0.006384059201,0
4985,0.071375,0.000625,0.000125,1.5625e-11,88.94599045,0.00658014431,0
4986,0.071625,0.000625,0.000125,1.5625e-11,88.93820109,0.006773813863,0
4987,0.071875,0.000625,0.000125,1.5625e-11,88.93049362,0.006965285002,0
4988,0.072125,0.000625,0.000125,1.5625e-11,88.92286647,0.007154891326,0
4989,0.072375,0.000625,0.000125,1.5625e-11,88.91531833,0.00734238497,0
4990,0.072625,0.000625,0.000125,1.5625e-11,88.90784737,0.007527289897,0
4991,0.072875,0.000625,0.000125,1.5625e-11,88.90045175,0.007709180671,0
4992,0.073125,0.000625,0.000125,1.5625e-11,88.89312972,0.007887857843,0
4993,0.073375,0.000625,0.000125,1.5625e-11,88.88587974,0.008063401462,0
4994,0.073625,0.000625,0.000125,1.5625e-11,88.87870036,0.008236162915,0
4995,0.073875,0.000625,0.000125,1.5625e-11,88.87159036,0.008406418094,0
4996,0.074125,0.000625,0.000125,1.5625e-11,88.86454846,0.008574056318,0
4997,0.074375,0.000625,0.000125,1.5625e-11,88.85757294,0.008738943976,0
4998,0.074625,0.000625,0.000125,1.5625e-11,88.85066217,0.008901362086,0
4999,0.074875,0.000625,0.000125,1.5625e-11,88.84381512,0.009061557753,0
5000,0.075125,0.000625,0.000125,1.5625e-11,88.83703062,0.009219598971,0
5001,0.075375,0.000625,0.000125,1.5625e-11,88.83030732,0.009375704563,0
5002,0.075625,0.000625,0.000125,1.5625e-11,88.82364408,0.009530195751,0
5003,0.075875,0.000625,0.000125,1.5625e-11,88.81703991,0.009683017562,0
5004,0.076125,0.000625,0.000125,1.5625e-11,88.81049368,0.009833792215,0
5005,0.076375,0.000625,0.000125,1.5625e-11,88.80400388,0.009982509253,0
5006,0.076625,0.000625,0.000125,1.5625e-11,88.7975691,0.01012929346,0
5007,0.076875,0.000625,0.000125,1.5625e-11,88.7911882,0.01027408343,0
5008,0.077125,0.000625,0.000125,1.5625e-11,88.78486011,0.01041671395,0
5009,0.077375,0.000625,0.000125,1.5625e-11,88.77858375,0.01055711169,0
5010,0.077625,0.000625,0.000125,1.5625e-11,88.77235806,0.01069530791,0
5011,0.077875,0.000625,0.000125,1.5625e-11,88.76618206,0.01083137155,0
5012,0.078125,0.000625,0.000125,1.5625e-11,88.7600548,0.01096537574,0
5013,0.078375,0.000625,0.000125,1.5625e-11,88.75397535,0.01109739306,0
5014,0.078625,0.000625,0.000125,1.5625e-11,88.74794279,0.01122749307,0
5015,0.078875,0.000625,0.000125,1.5625e-11,88.74195624,0.01135573733,0
5016,0.079125,0.000625,0.000125,1.5625e-11,88.73601479,0.01148217515,0
5017,0.079375,0.000625,0.000125,1.5625e-11,88.73011756,0.01160684102,0
5018,0.079625,0.000625,0.000125,1.5625e-11,88.72426368,0.01172975398,0
5019,0.079875,0.000625,0.000125,1.5625e-11,88.71845224,0.01185091842,0
5020,0.080125,0.000625,0.000125,1.5625e-11,88.71268238,0.01197032719,0
5021,0.080375,0.000625,0.000125,1.5625e-11,88.70695321,0.01208796509,0
5022,0.080625,0.000625,0.000125,1.5625e-11,88.70126387,0.01220381408,0
5023,0.080875,0.000625,0.000125,1.5625e-11,88.69561353,0.01231785723,0
5024,0.081125,0.000625,0.000125,1.5625e-11,88.69000137,0.01243008311,0
5025,0.081375,0.000625,0.000125,1.5625e-11,88.68442658,0.01254048899,0
5026,0.081625,0.000625,0.000125,1.5625e-11,88.67888842,0.01264908325,0
5027,0.081875,0.000625,0.000125,1.5625e-11,88.67338613,0.01275588561,0
5028,0.082125,0.000625,0.000125,1.5625e-11,88.66791904,0.01286092305,0
5029,0.082375,0.000625,0.000125,1.5625e-11,88.66248644,0.01296423315,0
5030,0.082625,0.000625,0.000125,1.5625e-11,88.65708768,0.01306586263,0
5031,0.082875,0.000625,0.000125,1.5625e-11,88.65172214,0.01316586099,0
5032,0.083125,0.000625,0.000125,1.5625e-11,88.64638919,0.01326427523,0
5033,0.083375,0.000625,0.000125,1.5625e-11,88.64108823,0.01336114797,0
5034,0.083625,0.000625,0.000125,1.5625e-11,88.63581864,0.01345651637,0
5035,0.083875,0.000625,0.000125,1.5625e-11,88.63057984,0.01355041005,0
5036,0.084125,0.000625,0.000125,1.5625e-11,88.6253712,0.01364284907,0
5037,0.084375,0.000625,0.000125,1.5625e-11,88.62019213,0.01373384406,0
5038,0.084625,0.000625,0.000125,1.5625e-11,88.61504205,0.01382339795,0
5039,0.084875,0.000625,0.000125,1.5625e-11,88.60992035,0.01391150797,0
5040,0.085125,0.000625,0.000125,1.5625e-11,88.60482646,0.013998168,0
5041,0.085375,0.000625,0.000125,1.5625e-11,88.59975981,0.01408337104,0
5042,0.085625,0.000625,0.000125,1.5625e-11,88.59471984,0.01416711162,0
5043,0.085875,0.000625,0.000125,1.5625e-11,88.589706,0.01424938787,0
5044,0.086125,0.000625,0.000125,1.5625e-11,88.58471776,0.01433020307,0
5045,0.086375,0.000625,0.000125,1.5625e-11,88.57975463,0.01440956652,0
5046,0.086625,0.000625,0.000125,1.5625e-11,88.57481611,0.0144874938,0
5047,0.086875,0.000625,0.000125,1.5625e-11,88.56990172,0.01456400652,0
5048,0.087125,0.000625,0.000125,1.5625e-11,88.565011,0.01463913122,0
5049,0.087375,0.000625,0.000125,1.5625e-11,88.56014353,0.01471289786,0
5050,0.087625,0.000625,0.000125,1.5625e-11,88.55529885,0.01478533822,0
5051,0.087875,0.000625,0.000125,1.5625e-11,88.55047656,0.01485648425,0
5052,0.088125,0.000625,0.000125,1.5625e-11,88.54567623,0.01492636654,0
5053,0.088375,0.000625,0.000125,1.5625e-11,88.54089747,0.01499501292,0
5054,0.088625,0.000625,0.000125,1.5625e-11,88.53613986,0.01506244731,0
5055,0.088875,0.000625,0.000125,1.5625e-11,88.53140301,0.01512868888,0
5056,0.089125,0.000625,0.000125,1.5625e-11,88.52668653,0.01519375176,0
5057,0.089375,0.000625,0.000125,1.5625e-11,88.52199003,0.01525764515,0
5058,0.089625,0.000625,0.000125,1.5625e-11,88.51731312,0.01532037401,0
5059,0.089875,0.000625,0.000125,1.5625e-11,88.51265542,0.01538194009,0
5060,0.090125,0.000625,0.000125,1.5625e-11,88.50801654,0.01544234322,0
5061,0.090375,0.000625,0.000125,1.5625e-11,88.50339612,0.01550158282,0
5062,0.090625,0.000625,0.000125,1.5625e-11,88.4987938,0.01555965942,0
5063,0.090875,0.000625,0.000125,1.5625e-11,88.49420921,0.01561657585,0
5064,0.091125,0.000625,0.000125,1.5625e-11,88.48964202,0.01567233814,0
5065,0.091375,0.000625,0.000125,1.5625e-11,88.48509189,0.01572695579,0
5066,0.091625,0.000625,0.000125,1.5625e-11,88.48055851,0.01578044171,0
5067,0.091875,0.000625,0.000125,1.5625e-11,88.47604157,0.01583281183,0
5068,0.092125,0.000625,0.000125,1.5625e-11,88.47154076,0.0158840847,0
5069,0.092375,0.000625,0.000125,1.5625e-11,88.46705579,0.01593428104,0
5070,0.092625,0.000625,0.000125,1.5625e-11,88.46258638,0.01598342305,0
5071,0.092875,0.000625,0.000125,1.5625e-11,88.45813225,0.01603153345,0
5072,0.093125,0.000625,0.000125,1.5625e-11,88.45369313,0.01607863434,0
5073,0.093375,0.000625,0.000125,1.5625e-11,88.44926875,0.01612474624,0
5074,0.093625,0.000625,0.000125,1.5625e-11,88.44485885,0.01616988746,0
5075,0.093875,0.000625,0.000125,1.5625e-11,88.44046317,0.01621407386,0
5076,0.094125,0.000625,0.000125,1.5625e-11,88.43608145,0.01625731889,0
5077,0.094375,0.000625,0.000125,1.5625e-11,88.43171345,0.01629963366,0
5078,0.094625,0.000625,0.000125,1.5625e-11,88.42735891,0.016341027,0
5079,0.094875,0.000625,0.000125,1.5625e-11,88.42301758,0.01638150576,0
5080,0.095125,0.000625,0.000125,1.5625e-11,88.41868923,0.01642107533,0
5081,0.095375,0.000625,0.000125,1.5625e-11,88.4143736,0.01645974037,0
5082,0.095625,0.000625,0.000125,1.5625e-11,88.41007048,0.01649750567,0
5083,0.095875,0.000625,0.000125,1.5625e-11,88.40577962,0.01653437688,0
5084,0.096125,0.000625,0.000125,1.5625e-11,88.4015008,0.01657036094,0
5085,0.096375,0.000625,0.000125,1.5625e-11,88.3972338,0.01660546633,0
5086,0.096625,0.000625,0.000125,1.5625e-11,88.39297841,0.01663970331,0
5087,0.096875,0.000625,0.000125,1.5625e-11,88.38873442,0.01667308411,0
5088,0.097125,0.000625,0.000125,1.5625e-11,88.38450163,0.01670562317,0
5089,0.097375,0.000625,0.000125,1.5625e-11,88.38027984,0.01673733725,0
5090,0.097625,0.000625,0.000125,1.5625e-11,88.37606885,0.01676824526,0
5091,0.097875,0.000625,0.000125,1.5625e-11,88.37186849,0.01679836787,0
5092,0.098125,0.000625,0.000125,1.5625e-11,88.36767856,0.01682772712,0
5093,0.098375,0.000625,0.000125,1.5625e-11,88.3634989,0.016856346,0
5094,0.098625,0.000625,0.000125,1.5625e-11,88.35932931,0.0168842482,0
5095,0.098875,0.000625,0.000125,1.5625e-11,88.35516962,0.01691145795,0
5096,0.099125,0.000625,0.000125,1.5625e-11,88.35101966,0.01693800001,0
5097,0.099375,0.000625,0.000125,1.5625e-11,88.34687925,0.01696389987,0
5098,0.099625,0.000625,0.000125,1.5625e-11,88.34274822,0.01698918387,0
5099,0.099875,0.000625,0.000125,1.5625e-11,88.33862638,0.0170138793,0
5100,0.100125,0.000625,0.000125,1.5625e-11,88.33451356,0.01703801444,0
5101,0.100375,0.000625,0.000125,1.5625e-11,88.33040958,0.0170616189,0
5102,0.100625,0.000625,0.000125,1.5625e-11,88.32631427,0.01708472424,0
5103,0.100875,0.000625,0.000125,1.5625e-11,88.32222742,0.0171073651,0
5104,0.101125,0.000625,0.000125,1.5625e-11,88.31814887,0.01712958034,0
5105,0.101375,0.000625,0.000125,1.5625e-11,88.31407841,0.01715141454,0
5106,0.101625,0.000625,0.000125,1.5625e-11,88.31001585,0.017172919,0
5107,0.101875,0.000625,0.000125,1.5625e-11,88.305961,0.01719415303,0
5108,0.102125,0.000625,0.000125,1.5625e-11,88.30191364,0.01721518456,0
5109,0.102375,0.000625,0.000125,1.5625e-11,88.29787356,0.01723609136,0
5110,0.102625,0.000625,0.000125,1.5625e-11,88.29384053,0.0172569617,0
5111,0.102875,0.000625,0.000125,1.5625e-11,88.28981433,0.01727789609,0
5112,0.103125,0.000625,0.000125,1.5625e-11,88.28579469,0.01729900846,0
5113,0.103375,0.000625,0.000125,1.5625e-11,88.28178135,0.01732042875,0
5114,0.103625,0.000625,0.000125,1.5625e-11,88.27777403,0.01734230439,0
5115,0.103875,0.000625,0.000125,1.5625e-11,88.2737724,0.01736480381,0
5116,0.104125,0.000625,0.000125,1.5625e-11,88.26977614,0.01738811793,0
5117,0.104375,0.000625,0.000125,1.5625e-11,88.26578486,0.01741246478,0
5118,0.104625,0.000625,0.000125,1.5625e-11,88.26179818,0.01743809094,0
5119,0.104875,0.000625,0.000125,1.5625e-11,88.25781561,0.01746527817,0
5120,0.105125,0.000625,0.000125,1.5625e-11,88.2538367,0.01749434498,0
5121,0.105375,0.000625,0.000125,1.5625e-11,88.24986081,0.01752565653,0
5122,0.105625,0.000625,0.000125,1.5625e-11,88.24588741,0.01755962591,0
5123,0.105875,0.000625,0.000125,1.5625e-11,88.24191567,0.0175967289,0
5124,0.106125,0.000625,0.000125,1.5625e-11,88.23794493,0.01763750373,0
5125,0.106375,0.000625,0.000125,1.5625e-11,88.23397405,0.01768257401,0
5126,0.106625,0.000625,0.000125,1.5625e-11,88.23000217,0.01773264029,0
5127,0.106875,0.000625,0.000125,1.5625e-11,88.22602817,0.01778851062,0
5128,0.107125,0.000625,0.000125,1.5625e-11,88.22205072,0.01785109684,0
5129,0.107375,0.000625,0.000125,1.5625e-11,88.21806836,0.01792145458,0
5130,0.107625,0.000625,0.000125,1.5625e-11,88.21407942,0.01800076877,0
5131,0.107875,0.000625,0.000125,1.5625e-11,88.21008203,0.01809039616,0
5132,0.108125,0.000625,0.000125,1.5625e-11,88.20607402,0.01819197687,0
5133,0.108375,0.000625,0.000125,1.5625e-11,88.20205289,0.0183073393,0
5134,0.108625,0.000625,0.000125,1.5625e-11,88.19801581,0.01843854767,0
5135,0.108875,0.000625,0.000125,1.5625e-11,88.19395958,0.01858799175,0
5136,0.109125,0.000625,0.000125,1.5625e-11,88.18988055,0.01875840399,0
5137,0.109375,0.000625,0.000125,1.5625e-11,88.18577451,0.01895290342,0
5138,0.109625,0.000625,0.000125,1.5625e-11,88.18163666,0.01917506272,0
5139,0.109875,0.000625,0.000125,1.5625e-11,88.17746153,0.0194289733,0
5140,0.110125,0.000625,0.000125,1.5625e-11,88.17324284,0.01971932104,0
5141,0.110375,0.000625,0.000125,1.5625e-11,88.16897343,0.02005147551,0
5142,0.110625,0.000625,0.000125,1.5625e-11,88.16464512,0.02043159697,0
5143,0.110875,0.000625,0.000125,1.5625e-11,88.16024853,0.02086675534,0
5144,0.111125,0.000625,0.000125,1.5625e-11,88.15577292,0.02136504341,0
5145,0.111375,0.000625,0.000125,1.5625e-11,88.15120598,0.02193571238,0
5146,0.111625,0.000625,0.000125,1.5625e-11,88.14653364,0.02258935601,0
5147,0.111875,0.000625,0.000125,1.5625e-11,88.14173979,0.02333812381,0
5148,0.112125,0.000625,0.000125,1.5625e-11,88.136806,0.02419594953,0
5149,0.112375,0.000625,0.000125,1.5625e-11,88.13171116,0.02517880829,0
5150,0.112625,0.000625,0.000125,1.5625e-11,88.12643111,0.02630501735,0
5151,0.112875,0.000625,0.000125,1.5625e-11,88.12093815,0.02759558558,0
5152,0.113125,0.000625,0.000125,1.5625e-11,88.11520058,0.02907461517,0
5153,0.113375,0.000625,0.000125,1.5625e-11,88.1091821,0.03076976423,0
5154,0.113625,0.000625,0.000125,1.5625e-11,88.1028411,0.03271278102,0
5155,0.113875,0.000625,0.000125,1.5625e-11,88.09612996,0.03494012169,0
5156,0.114125,0.000625,0.000125,1.5625e-11,88.08899406,0.03749366536,0
5157,0.114375,0.000625,0.000125,1.5625e-11,88.08137088,0.04042154305,0
5158,0.114625,0.000625,0.000125,1.5625e-11,88.07318875,0.04377910004,0
5159,0.114875,0.000625,0.000125,1.5625e-11,88.06436552,0.04763001561,0
5160,0.115125,0.000625,0.000125,1.5625e-11,88.05480707,0.05204760854,0
5161,0.115375,0.000625,0.000125,1.5625e-11,88.04440548,0.05711636275,0
5162,0.115625,0.000625,0.000125,1.5625e-11,88.03303704,0.06293371516,0
5163,0.115875,0.000625,0.000125,1.5625e-11,88.02055988,0.06961215701,0
5164,0.116125,0.000625,0.000125,1.5625e-11,88.00681129,0.07728171172,0
5165,0.116375,0.000625,0.000125,1.5625e-11,87.99160464,0.08609286768,0
5166,0.116625,0.000625,0.000125,1.5625e-11,87.97472577,0.0962200633,0
5167,0.116875,0.000625,0.000125,1.5625e-11,87.95592891,0.1078658467,0
5168,0.117125,0.000625,0.000125,1.5625e-11,87.9349319,0.1212658666,0
5169,0.117375,0.000625,0.000125,1.5625e-11,87.91141077,0.1366948865,0
5170,0.117625,0.000625,0.000125,1.5625e-11,87.88499337,0.1544740801,0
5171,0.117875,0.000625,0.000125,1.5625e-11,87.85525211,0.1749799262,0
5172,0.118125,0.000625,0.000125,1.5625e-11,87.82169557,0.1986551286,0
5173,0.118375,0.000625,0.000125,1.5625e-11,87.7837588,0.2260221148,0
5174,0.118625,0.000625,0.000125,1.5625e-11,87.7407922,0.2576998403,0
5175,0.118875,0.000625,0.000125,1.5625e-11,87.69204872,0.2944248671,0
5176,0.119125,0.000625,0.000125,1.5625e-11,87.63666936,0.3370780081,0
5177,0.119375,0.000625,0.000125,1.5625e-11,87.57366664,0.3867182801,0
5178,0.119625,0.000625,0.000125,1.5625e-11,87.50190623,0.4446265291,0
5179,0.119875,0.000625,0.000125,1.5625e-11,87.42008677,0.5123619631,0
5180,0.120125,0.000625,0.000125,1.5625e-11,87.32671866,0.5918360426,0
5181,0.120375,0.000625,0.000125,1.5625e-11,87.22010286,0.685409904,0
5182,0.120625,0.000625,0.000125,1.5625e-11,87.09831252,0.7960239204,0
5183,0.120875,0.000625,0.000125,1.5625e-11,86.9591822,0.9273714531,0
5184,0.121125,0.000625,0.000125,1.5625e-11,86.80031346,1.084133774,0
5185,0.121375,0.000625,0.000125,1.5625e-11,86.61911259,1.272299896,0
5186,0.121625,0.000625,0.000125,1.5625e-11,86.41288924,1.499605083,0
5187,0.121875,0.000625,0.000125,1.5625e-11,86.17906438,1.776132889,0
5188,0.122125,0.000625,0.000125,1.5625e-11,85.91558394,2.115147663,0
5189,0.122375,0.000625,0.000125,1.5625e-11,85.62167964,2.534219254,0
5190,0.122625,0.000625,0.000125,1.5625e-11,85.2993292,3.056785142,0
5191,0.122875,0.000625,0.000125,1.5625e-11,84.95575295,3.713994355,0
5192,0.123125,0.000625,0.000125,1.5625e-11,84.60837643,4.547424665,0
5193,0.123375,0.000625,0.000125,1.5625e-11,84.29244624,5.609704378,0
5194,0.123625,0.000625,0.000125,1.5625e-11,84.07612633,6.968088334,0
5195,0.123875,0.000625,0.000125,1.5625e-11,84.08207637,8.684805574,0
5196,0.124125,0.000625,0.000125,1.5625e-11,84.49616461,10.80500306,0
5197,0.124375,0.000625,0.000125,1.5625e-11,85.68208483,13.28849918,0
5198,0.124625,0.000625,0.000125,1.5625e-11,87.67906505,15.49664028,0
5199,0.124875,0.000625,0.000125,1.5625e-11,91.83393692,17.81486971,0
5200,0.025125,0.000875,0.000125,1.5625e-11,102.0473393,-3.858678356,0
5201,0.025375,0.000875,0.000125,1.5625e-11,101.6115688,-4.779824828,0
5202,0.025625,0.000875,0.000125,1.5625e-11,100.8500792,-5.586737963,0
5203,0.025875,0.000875,0.000125,1.5625e-11,99.85344367,-6.133090709,0
5204,0.026125,0.000875,0.000125,1.5625e-11,98.76289682,-6.342466814,0
5205,0.026375,0.000875,0.000125,1.5625e-11,97.7028787,-6.247941494,0
5206,0.026625,0.000875,0.000125,1.5625e-11,96.76924472,-5.933850478,0
5207,0.026875,0.000875,0.000125,1.5625e-11,96.00256618,-5.488957335,0
5208,0.027125,0.000875,0.000125,1.5625e-11,95.40367795,-4.984652419,0
5209,0.027375,0.000875,0.000125,1.5625e-11,94.95394886,-4.470419205,0
5210,0.027625,0.000875,0.000125,1.5625e-11,94.62662379,-3.973223527,0
5211,0.027875,0.000875,0.000125,1.5625e-11,94.39719974,-3.508775319,0
5212,0.028125,0.000875,0.000125,1.5625e-11,94.24350346,-3.085551184,0
5213,0.028375,0.000875,0.000125,1.5625e-11,94.14600841,-2.705556776,0
5214,0.028625,0.000875,0.000125,1.5625e-11,94.08949684,-2.367303553,0
5215,0.028875,0.000875,0.000125,1.5625e-11,94.06274256,-2.06840598,0
5216,0.029125,0.000875,0.000125,1.5625e-11,94.0569517,-1.806053652,0
5217,0.029375,0.000875,0.000125,1.5625e-11,94.06511948,-1.576795317,0
5218,0.029625,0.000875,0.000125,1.5625e-11,94.08203726,-1.376912335,0
5219,0.029875,0.000875,0.000125,1.5625e-11,94.10399782,-1.202868691,0
5220,0.030125,0.000875,0.000125,1.5625e-11,94.12838009,-1.051426524,0
5221,0.030375,0.000875,0.000125,1.5625e-11,94.15331651,-0.9196938657,0
5222,0.030625,0.000875,0.000125,1.5625e-11,94.17753161,-0.8050017381,0
5223,0.030875,0.000875,0.000125,1.5625e-11,94.20018147,-0.7050569707,0
5224,0.031125,0.000875,0.000125,1.5625e-11,94.22081651,-0.6177251423,0
5225,0.031375,0.000875,0.000125,1.5625e-11,94.23916604,-0.54137592,0
5226,0.031625,0.000875,0.000125,1.5625e-11,94.25509058,-0.4745181309,0
5227,0.031875,0.000875,0.000125,1.5625e-11,94.26850075,-0.4159423457,0
5228,0.032125,0.000875,0.000125,1.5625e-11,94.27953811,-0.3643871161,0
5229,0.032375,0.000875,0.000125,1.5625e-11,94.28815905,-0.3198055887,0
5230,0.032625,0.000875,0.000125,1.5625e-11,94.29435069,-0.2806055939,0
5231,0.032875,0.000875,0.000125,1.5625e-11,94.29814558,-0.2465324142,0
5232,0.033125,0.000875,0.000125,1.5625e-11,94.29962891,-0.2167640452,0
5233,0.033375,0.000875,0.000125,1.5625e-11,94.29895502,-0.1906289025,0
5234,0.033625,0.000875,0.000125,1.5625e-11,94.29628059,-0.1674056146,0
5235,0.033875,0.000875,0.000125,1.5625e-11,94.29183571,-0.146831252,0
5236,0.034125,0.000875,0.000125,1.5625e-11,94.28584272,-0.1284161653,0
5237,0.034375,0.000875,0.000125,1.5625e-11,94.27845833,-0.1121847074,0
5238,0.034625,0.000875,0.000125,1.5625e-11,94.26945758,-0.09758313148,0
5239,0.034875,0.000875,0.000125,1.5625e-11,94.2589266,-0.08458907467,0
5240,0.035125,0.000875,0.000125,1.5625e-11,94.24697071,-0.07304551053,0
5241,0.035375,0.000875,0.000125,1.5625e-11,94.2336897,-0.0627842785,0
5242,0.035625,0.000875,0.000125,1.5625e-11,94.21915563,-0.05364862288,0
5243,0.035875,0.000875,0.000125,1.5625e-11,94.20347034,-0.0455351829,0
5244,0.036125,0.000875,0.000125,1.5625e-11,94.18667177,-0.03773466329,0
5245,0.036375,0.000875,0.000125,1.5625e-11,94.16882045,-0.03136894587,0
5246,0.036625,0.000875,0.000125,1.5625e-11,94.1500065,-0.02558171015,0
5247,0.036875,0.000875,0.000125,1.5625e-11,94.13020681,-0.02029286258,0
5248,0.037125,0.000875,0.000125,1.5625e-11,94.10940701,-0.0155484754,0
5249,0.037375,0.000875,0.000125,1.5625e-11,94.08764075,-0.01132963306,0
5250,0.037625,0.000875,0.000125,1.5625e-11,94.06496118,-0.007574589555,0
5251,0.037875,0.000875,0.000125,1.5625e-11,94.04143266,-0.004222847758,0
5252,0.038125,0.000875,0.000125,1.5625e-11,94.01707424,-0.001258990512,0
5253,0.038375,0.000875,0.000125,1.5625e-11,93.9919159,0.001394275602,0
5254,0.038625,0.000875,0.000125,1.5625e-11,93.9660234,0.003769057894,0
5255,0.038875,0.000875,0.000125,1.5625e-11,93.93945017,0.005882352186,0
5256,0.039125,0.000875,0.000125,1.5625e-11,93.91222556,0.007762435915,0
5257,0.039375,0.000875,0.000125,1.5625e-11,93.8843643,0.009447829442,0
5258,0.039625,0.000875,0.000125,1.5625e-11,93.85590357,0.01081334167,0
5259,0.039875,0.000875,0.000125,1.5625e-11,93.82678021,0.01186483822,0
5260,0.040125,0.000875,0.000125,1.5625e-11,93.79713175,0.01277742608,0
5261,0.040375,0.000875,0.000125,1.5625e-11,93.76699785,0.01358720049,0
5262,0.040625,0.000875,0.000125,1.5625e-11,93.73640457,0.014297628,0
5263,0.040875,0.000875,0.000125,1.5625e-11,93.70538628,0.01491322218,0
5264,0.041125,0.000875,0.000125,1.5625e-11,93.6739783,0.0154368908,0
5265,0.041375,0.000875,0.000125,1.5625e-11,93.64221464,0.01587274944,0
5266,0.041625,0.000875,0.000125,1.5625e-11,93.61012775,0.01622698493,0
5267,0.041875,0.000875,0.000125,1.5625e-11,93.57774866,0.01650774683,0
5268,0.042125,0.000875,0.000125,1.5625e-11,93.54510906,0.01672033223,0
5269,0.042375,0.000875,0.000125,1.5625e-11,93.51224074,0.01687384869,0
5270,0.042625,0.000875,0.000125,1.5625e-11,93.47917331,0.01697713534,0
5271,0.042875,0.000875,0.000125,1.5625e-11,93.44593546,0.0170366403,0
5272,0.043125,0.000875,0.000125,1.5625e-11,93.4125557,0.01705712677,0
5273,0.043375,0.000875,0.000125,1.5625e-11,93.3790615,0.0170425687,0
5274,0.043625,0.000875,0.000125,1.5625e-11,93.34547868,0.01699658269,0
5275,0.043875,0.000875,0.000125,1.5625e-11,93.31183175,0.01692278848,0
5276,0.044125,0.000875,0.000125,1.5625e-11,93.2781438,0.01682495736,0
5277,0.044375,0.000875,0.000125,1.5625e-11,93.24443983,0.01670707875,0
5278,0.044625,0.000875,0.000125,1.5625e-11,93.21073633,0.01657302749,0
5279,0.044875,0.000875,0.000125,1.5625e-11,93.17706462,0.01642601936,0
5280,0.045125,0.000875,0.000125,1.5625e-11,93.14344599,0.01626817171,0
5281,0.045375,0.000875,0.000125,1.5625e-11,93.10990155,0.01610126798,0
5282,0.045625,0.000875,0.000125,1.5625e-11,93.07645041,0.01592636739,0
5283,0.045875,0.000875,0.000125,1.5625e-11,93.04310997,0.01574438271,0
5284,0.046125,0.000875,0.000125,1.5625e-11,93.00989646,0.01555664101,0
5285,0.046375,0.000875,0.000125,1.5625e-11,92.97682502,0.01536478332,0
5286,0.046625,0.000875,0.000125,1.5625e-11,92.94391016,0.01517056005,0
5287,0.046875,0.000875,0.000125,1.5625e-11,92.91116623,0.01497576172,0
5288,0.047125,0.000875,0.000125,1.5625e-11,92.87860749,0.01478212621,0
5289,0.047375,0.000875,0.000125,1.5625e-11,92.84624781,0.01459113482,0
5290,0.047625,0.000875,0.000125,1.5625e-11,92.81410025,0.01440386404,0
5291,0.047875,0.000875,0.000125,1.5625e-11,92.78217664,0.01422095265,0
5292,0.048125,0.000875,0.000125,1.5625e-11,92.75048736,0.01404260802,0
5293,0.048375,0.000875,0.000125,1.5625e-11,92.71904142,0.01386877014,0
5294,0.048625,0.000875,0.000125,1.5625e-11,92.68784666,0.01369937348,0
5295,0.048875,0.000875,0.000125,1.5625e-11,92.65691003,0.013534635,0
5296,0.049125,0.000875,0.000125,1.5625e-11,92.62623791,0.01337510899,0
