# Residuals       
# Time            	Ux                	Uy                	p                 	k                 	omega             
565               	1.5534543781e-05	2.5985980714e-03	1.0775153160e-03	3.0997543312e-02	8.8938200222e-08
566               	1.5315611809e-05	2.5635800059e-03	1.0705893672e-03	3.0854188763e-02	8.9028467875e-08
567               	1.5462214368e-05	2.5836352861e-03	1.0690964456e-03	3.1038831921e-02	8.7789010277e-08
568               	1.5242127418e-05	2.5483334296e-03	1.0620809718e-03	3.0933467136e-02	8.7778628847e-08
569               	1.5388667122e-05	2.5696926636e-03	1.0610922630e-03	3.1070387689e-02	8.6651621332e-08
570               	1.5170884574e-05	2.5336092420e-03	1.0538191588e-03	3.0934004698e-02	8.6411135861e-08
571               	1.5311450580e-05	2.5564661166e-03	1.0531450253e-03	3.0999123785e-02	8.5369828947e-08
572               	1.5104603385e-05	2.5193843102e-03	1.0457377037e-03	3.0895124151e-02	8.5222226734e-08
573               	1.5235553926e-05	2.5437812526e-03	1.0453920977e-03	3.1040277801e-02	8.3985158018e-08
574               	1.5041911666e-05	2.5054626723e-03	1.0378075647e-03	3.0895603572e-02	8.4318525499e-08
575               	1.5157739433e-05	2.5321520316e-03	1.0377261691e-03	3.1031139049e-02	8.3002304299e-08
576               	1.4979641349e-05	2.4920885852e-03	1.0298398976e-03	3.0935389606e-02	8.3678010457e-08
577               	1.5079868364e-05	2.5205624949e-03	1.0299853201e-03	3.0969386324e-02	8.2042914580e-08
578               	1.4914696856e-05	2.4788854487e-03	1.0221003946e-03	3.0896454095e-02	8.3025657020e-08
579               	1.5003038167e-05	2.5094062405e-03	1.0223227531e-03	3.0969683318e-02	8.1066988756e-08
580               	1.4845587964e-05	2.4670070763e-03	1.0147304381e-03	3.0896867521e-02	8.2578721417e-08
581               	1.4925093431e-05	2.4989773976e-03	1.0150072651e-03	3.0970170962e-02	8.0326008111e-08
582               	1.4777501754e-05	2.4560885955e-03	1.0077733328e-03	3.0897269914e-02	8.2292323669e-08
583               	1.4849408269e-05	2.4885788399e-03	1.0080219213e-03	3.1001534707e-02	7.9725484082e-08
584               	1.4706373197e-05	2.4454695126e-03	1.0009343074e-03	3.0858349336e-02	8.1904982852e-08
585               	1.4771222002e-05	2.4781612119e-03	1.0012171393e-03	3.0992349804e-02	7.9162100785e-08
586               	1.4633542693e-05	2.4351218323e-03	9.9430165054e-04	3.0937434135e-02	8.1499519470e-08
587               	1.4688954544e-05	2.4678305840e-03	9.9481400064e-04	3.1011965969e-02	7.8661283234e-08
588               	1.4559077639e-05	2.4253344388e-03	9.8827106356e-04	3.0859135265e-02	8.0963466047e-08
589               	1.4604898574e-05	2.4573028628e-03	9.8899008486e-04	3.1033805560e-02	7.8012210744e-08
590               	1.4481957482e-05	2.4154745502e-03	9.8278989959e-04	3.0938190449e-02	8.0240246668e-08
591               	1.4519599787e-05	2.4467761954e-03	9.8325373291e-04	3.1012714189e-02	7.7290334111e-08
592               	1.4405931946e-05	2.4056880377e-03	9.7748731670e-04	3.0859844455e-02	7.9243516693e-08
593               	1.4437009036e-05	2.4361270130e-03	9.7750537175e-04	3.1013091080e-02	7.6365564962e-08
594               	1.4333771114e-05	2.3959686970e-03	9.7220809956e-04	3.0860178370e-02	7.8187175535e-08
595               	1.4359487612e-05	2.4252976919e-03	9.7191416249e-04	3.1034835856e-02	7.5591744771e-08
596               	1.4264440999e-05	2.3862899057e-03	9.6701224833e-04	3.0899856395e-02	7.7139048650e-08
597               	1.4287118365e-05	2.4143558736e-03	9.6638486757e-04	3.1013777120e-02	7.4811452632e-08
598               	1.4198467512e-05	2.3766605429e-03	9.6197427566e-04	3.0900224294e-02	7.6233512962e-08
599               	1.4218090476e-05	2.4034226939e-03	9.6110379099e-04	3.0994804250e-02	7.3989005467e-08
600               	1.4131655326e-05	2.3669504129e-03	9.5718100422e-04	3.0861231784e-02	7.5580540388e-08
601               	1.4152139565e-05	2.3925667974e-03	9.5596229768e-04	3.1004848963e-02	7.3294811907e-08
602               	1.4065285211e-05	2.3574260837e-03	9.5239140144e-04	3.0940366547e-02	7.5059068750e-08
603               	1.4088105561e-05	2.3818923586e-03	9.5086001475e-04	3.1005282132e-02	7.2887344710e-08
604               	1.3998291750e-05	2.3481609648e-03	9.4761754407e-04	3.0901505928e-02	7.4603243045e-08
605               	1.4026472988e-05	2.3711522161e-03	9.4562841309e-04	3.1005897334e-02	7.2447151698e-08
606               	1.3932052050e-05	2.3386758150e-03	9.4268387589e-04	3.0862643673e-02	7.4314582435e-08
607               	1.3965746908e-05	2.3602538569e-03	9.4044168196e-04	3.0965686581e-02	7.2019846894e-08
608               	1.3863127880e-05	2.3287657283e-03	9.3764094918e-04	3.0902509315e-02	7.3711113410e-08
609               	1.3905500305e-05	2.3492736565e-03	9.3523317311e-04	3.0935224388e-02	7.1449585705e-08
610               	1.3790850775e-05	2.3187757005e-03	9.3249844910e-04	3.0942365913e-02	7.2937839146e-08
611               	1.3843470954e-05	2.3383202518e-03	9.2997539547e-04	3.1017131104e-02	7.0623502503e-08
612               	1.3719081840e-05	2.3082214343e-03	9.2725724544e-04	3.0903525267e-02	7.2124258962e-08
613               	1.3782835462e-05	2.3272450531e-03	9.2471843733e-04	3.0976880488e-02	6.9856451615e-08
614               	1.3647989478e-05	2.2975105646e-03	9.2195787876e-04	3.0943341403e-02	7.1367996267e-08
615               	1.3724758553e-05	2.3162181776e-03	9.1948718331e-04	3.0998607767e-02	6.8956210976e-08
616               	1.3580313137e-05	2.2869001497e-03	9.1654489652e-04	3.0904408633e-02	7.0553140032e-08
617               	1.3667904821e-05	2.3050846154e-03	9.1426234914e-04	3.1008803139e-02	6.8068325064e-08
618               	1.3514460383e-05	2.2764301260e-03	9.1106501944e-04	3.0904830539e-02	6.9790376757e-08
619               	1.3611714680e-05	2.2942392813e-03	9.0902078982e-04	3.0978233876e-02	6.7112582757e-08
620               	1.3449330140e-05	2.2660856271e-03	9.0553661559e-04	3.0905169164e-02	6.8943946127e-08
621               	1.3553459445e-05	2.2836314735e-03	9.0366987306e-04	3.0937820227e-02	6.6198173211e-08
622               	1.3384483684e-05	2.2559546049e-03	8.9995697544e-04	3.0944871626e-02	6.8059996258e-08
623               	1.3495302858e-05	2.2732371025e-03	8.9812672537e-04	3.1009875510e-02	6.5371871675e-08
624               	1.3323575311e-05	2.2459702113e-03	8.9428786311e-04	3.0905848702e-02	6.7366609083e-08
625               	1.3439238393e-05	2.2631865052e-03	8.9276745453e-04	3.1010097419e-02	6.4694072614e-08
626               	1.3265973103e-05	2.2361644875e-03	8.8867692867e-04	3.0866795791e-02	6.6647787017e-08
627               	1.3385604849e-05	2.2535863617e-03	8.8722061692e-04	3.1051125554e-02	6.3824924733e-08
628               	1.3210512972e-05	2.2262594223e-03	8.8293594050e-04	3.0945813806e-02	6.5938850627e-08
629               	1.3332879348e-05	2.2441623221e-03	8.8162412972e-04	3.1082297843e-02	6.3116179923e-08
630               	1.3158682047e-05	2.2161626324e-03	8.7735922564e-04	3.0906735953e-02	6.5383103248e-08
631               	1.3282562478e-05	2.2350474843e-03	8.7629200830e-04	3.1010927375e-02	6.2489169339e-08
632               	1.3111204819e-05	2.2062352712e-03	8.7187325637e-04	3.0906939129e-02	6.4924452728e-08
633               	1.3233597957e-05	2.2262560575e-03	8.7102890805e-04	3.0970392045e-02	6.1860341120e-08
634               	1.3064818216e-05	2.1963707832e-03	8.6640391631e-04	3.0946533189e-02	6.4352755389e-08
635               	1.3183285288e-05	2.2174986307e-03	8.6568228800e-04	3.0980333320e-02	6.1392773577e-08
636               	1.3018011436e-05	2.1866527151e-03	8.6096396757e-04	3.0946776947e-02	6.3687953625e-08
637               	1.3133026797e-05	2.2089215784e-03	8.6038015857e-04	3.1021327409e-02	6.0973056527e-08
638               	1.2972889717e-05	2.1772685660e-03	8.5568228557e-04	3.0907653147e-02	6.3125396944e-08
639               	1.3081483082e-05	2.2004909521e-03	8.5525893605e-04	3.0980877021e-02	6.0594428516e-08
640               	1.2927622257e-05	2.1681932321e-03	8.5055996191e-04	3.0947242177e-02	6.2608470344e-08
641               	1.3027217039e-05	2.1922837931e-03	8.5052139171e-04	3.0981097525e-02	6.0304261200e-08
642               	1.2883792388e-05	2.1596985158e-03	8.4587229689e-04	3.0947488003e-02	6.2172666867e-08
643               	1.2970392450e-05	2.1841481764e-03	8.4607245495e-04	3.1043145707e-02	6.0027365956e-08
644               	1.2839964909e-05	2.1517424095e-03	8.4140424814e-04	3.0869039357e-02	6.1783619799e-08
645               	1.2913671622e-05	2.1758989562e-03	8.4169970440e-04	3.1012432699e-02	5.9642872577e-08
646               	1.2794479910e-05	2.1439112402e-03	8.3707164973e-04	3.0908662580e-02	6.1384423361e-08
647               	1.2857260864e-05	2.1674753735e-03	8.3741110493e-04	3.1043561583e-02	5.9192135762e-08
648               	1.2747119633e-05	2.1361965056e-03	8.3305950787e-04	3.0869575125e-02	6.0944961139e-08
649               	1.2804333532e-05	2.1589343856e-03	8.3329603420e-04	3.1043845989e-02	5.8712189278e-08
650               	1.2701127992e-05	2.1285336184e-03	8.2928987742e-04	3.0869850295e-02	6.0550692810e-08
651               	1.2752961979e-05	2.1505166997e-03	8.2933410521e-04	3.1003434728e-02	5.8250066209e-08
652               	1.2655406946e-05	2.1209465140e-03	8.2586691645e-04	3.0909460190e-02	6.0123361772e-08
653               	1.2701835508e-05	2.1422903397e-03	8.2574327145e-04	3.1085187914e-02	5.7800449761e-08
654               	1.2608559278e-05	2.1133655556e-03	8.2257711409e-04	3.0870401491e-02	5.9650324801e-08
655               	1.2651542808e-05	2.1343099034e-03	8.2237032400e-04	3.1054607839e-02	5.7310257050e-08
656               	1.2559249078e-05	2.1059688625e-03	8.1945486010e-04	3.0949368618e-02	5.8993823644e-08
657               	1.2602989465e-05	2.1264525731e-03	8.1912145022e-04	3.1023971096e-02	5.6737671337e-08
658               	1.2507767210e-05	2.0987928527e-03	8.1651817259e-04	3.0949627354e-02	5.8257192140e-08
659               	1.2555132437e-05	2.1187868831e-03	8.1600660867e-04	3.1014404849e-02	5.6149384115e-08
660               	1.2457969671e-05	2.0918736566e-03	8.1368683854e-04	3.0949882114e-02	5.7598445727e-08
661               	1.2508491644e-05	2.1111624277e-03	8.1308059733e-04	3.1055414218e-02	5.5744545364e-08
662               	1.2409669771e-05	2.0851090859e-03	8.1095457342e-04	3.0910814262e-02	5.7048563582e-08
663               	1.2464310381e-05	2.1034962746e-03	8.1017207063e-04	3.1005047734e-02	5.5404820307e-08
664               	1.2365708902e-05	2.0784162848e-03	8.0814874466e-04	3.0950432956e-02	5.6633903563e-08
665               	1.2424185107e-05	2.0960074570e-03	8.0720334830e-04	3.1046036917e-02	5.5131289206e-08
666               	1.2323736537e-05	2.0719963870e-03	8.0520997686e-04	3.0911391213e-02	5.6251728392e-08
667               	1.2387891470e-05	2.0886437923e-03	8.0416621255e-04	3.1025448623e-02	5.4893051397e-08
668               	1.2285614937e-05	2.0657356632e-03	8.0225576858e-04	3.0951033341e-02	5.5873910189e-08
669               	1.2351732926e-05	2.0813578297e-03	8.0107534642e-04	3.1015760332e-02	5.4661539104e-08
670               	1.2246708290e-05	2.0595213296e-03	7.9918247266e-04	3.0872595179e-02	5.5467606444e-08
671               	1.2314725481e-05	2.0742815966e-03	7.9786939209e-04	3.1026057862e-02	5.4267760157e-08
672               	1.2205774288e-05	2.0532042780e-03	7.9596698690e-04	3.0951606486e-02	5.5041051386e-08
673               	1.2273868281e-05	2.0671617810e-03	7.9464674955e-04	3.1016449337e-02	5.3876187637e-08
674               	1.2162403884e-05	2.0466370554e-03	7.9271824247e-04	3.0912519260e-02	5.4549842616e-08
675               	1.2231004823e-05	2.0601066039e-03	7.9155922738e-04	3.1016725770e-02	5.3323434758e-08
676               	1.2117074584e-05	2.0400430023e-03	7.8950670189e-04	3.0912772020e-02	5.4072105693e-08
677               	1.2185840416e-05	2.0531855184e-03	7.8847118424e-04	3.0976140699e-02	5.2813824923e-08
678               	1.2070007651e-05	2.0334023336e-03	7.8626214054e-04	3.0952349156e-02	5.3576334255e-08
679               	1.2139706189e-05	2.0462464959e-03	7.8526070880e-04	3.1017167883e-02	5.2262789128e-08
680               	1.2024064959e-05	2.0267913052e-03	7.8288819547e-04	3.0952567273e-02	5.3105487671e-08
681               	1.2094699313e-05	2.0393858495e-03	7.8198401239e-04	3.0986505233e-02	5.1675439091e-08
682               	1.1980235877e-05	2.0201198850e-03	7.7950020660e-04	3.0952735195e-02	5.2690004539e-08
683               	1.2050137380e-05	2.0325172824e-03	7.7877588838e-04	3.1058225084e-02	5.0981525326e-08
684               	1.1937788439e-05	2.0134621509e-03	7.7606325282e-04	3.0874164163e-02	5.2272788626e-08
685               	1.2006711878e-05	2.0256980918e-03	7.7553922677e-04	3.1017534843e-02	5.0318950163e-08
686               	1.1898648315e-05	2.0067810876e-03	7.7256793962e-04	3.0913647335e-02	5.1829543462e-08
687               	1.1964007926e-05	2.0189327298e-03	7.7236459299e-04	3.1007677009e-02	4.9745433312e-08
688               	1.1861097318e-05	1.9999288700e-03	7.6913103228e-04	3.0913738791e-02	5.1424415785e-08
689               	1.1922719776e-05	2.0121157831e-03	7.6911143495e-04	3.0986956100e-02	4.9288037074e-08
690               	1.1825341318e-05	1.9930403943e-03	7.6560887787e-04	3.0953170958e-02	5.1060600064e-08
691               	1.1883266038e-05	2.0052460470e-03	7.6581846003e-04	3.0986904792e-02	4.8840427214e-08
692               	1.1790222229e-05	1.9860045511e-03	7.6212716769e-04	3.0874500577e-02	5.0713698687e-08
693               	1.1844195435e-05	1.9983862439e-03	7.6239886290e-04	3.1058607485e-02	4.8407268547e-08
694               	1.1755331547e-05	1.9790454383e-03	7.5865245805e-04	3.0913929929e-02	5.0468094074e-08
695               	1.1803571899e-05	1.9916327101e-03	7.5895881908e-04	3.1017791598e-02	4.8128816911e-08
696               	1.1721285162e-05	1.9720929839e-03	7.5508153317e-04	3.0913967836e-02	5.0167928349e-08
697               	1.1761397229e-05	1.9848626464e-03	7.5549288019e-04	3.0977080754e-02	4.7742768931e-08
698               	1.1686821462e-05	1.9652122702e-03	7.5155695305e-04	3.0913995220e-02	4.9901492816e-08
699               	1.1718961194e-05	1.9782011833e-03	7.5203886339e-04	3.1007918398e-02	4.7392294885e-08
700               	1.1652352495e-05	1.9584754333e-03	7.4804889177e-04	3.0953414958e-02	4.9612768718e-08
701               	1.1676859470e-05	1.9716096386e-03	7.4872680009e-04	3.0987205143e-02	4.7151187713e-08
702               	1.1617634604e-05	1.9518639512e-03	7.4461684101e-04	3.0914078657e-02	4.9264657955e-08
703               	1.1635274347e-05	1.9650938101e-03	7.4546631167e-04	3.0977200580e-02	4.6798714913e-08
704               	1.1582898000e-05	1.9452227447e-03	7.4135078285e-04	3.0874750774e-02	4.8942975070e-08
705               	1.1594740802e-05	1.9586673681e-03	7.4231965591e-04	3.1017969455e-02	4.6513420023e-08
706               	1.1548865852e-05	1.9386418105e-03	7.3822107823e-04	3.0874803995e-02	4.8653616494e-08
707               	1.1555961458e-05	1.9523007098e-03	7.3921669578e-04	3.1058855697e-02	4.6346819723e-08
708               	1.1515532703e-05	1.9321653947e-03	7.3519304418e-04	3.0914238597e-02	4.8352080150e-08
709               	1.1519897334e-05	1.9459795941e-03	7.3624491344e-04	3.1048915801e-02	4.6191203924e-08
710               	1.1482329098e-05	1.9256906405e-03	7.3229544103e-04	3.0874911791e-02	4.8028098878e-08
711               	1.1485446955e-05	1.9397290846e-03	7.3333450200e-04	3.1008124746e-02	4.5859735590e-08
712               	1.1451004908e-05	1.9193681202e-03	7.2944651426e-04	3.0953688986e-02	4.7651988017e-08
713               	1.1451965489e-05	1.9335383839e-03	7.3046049903e-04	3.0987488511e-02	4.5583376298e-08
714               	1.1418838735e-05	1.9131386947e-03	7.2672702594e-04	3.0914407094e-02	4.7201399245e-08
715               	1.1418865488e-05	1.9273388747e-03	7.2771212202e-04	3.1049099108e-02	4.5207737341e-08
716               	1.1385082175e-05	1.9070517352e-03	7.2407067803e-04	3.0914496295e-02	4.6815461120e-08
717               	1.1384371331e-05	1.9211867399e-03	7.2506345859e-04	3.0987669484e-02	4.4924847093e-08
718               	1.1350251415e-05	1.9010382457e-03	7.2157654190e-04	3.0953928578e-02	4.6387373908e-08
719               	1.1348752239e-05	1.9150457842e-03	7.2244138915e-04	3.0987666432e-02	4.4588493090e-08
720               	1.1314676033e-05	1.8951485118e-03	7.1912105056e-04	3.0875307572e-02	4.5985491522e-08
721               	1.1312627525e-05	1.9089133663e-03	7.1993905665e-04	3.0987817283e-02	4.4244719116e-08
722               	1.1279908411e-05	1.8892722040e-03	7.1673654660e-04	3.0914782245e-02	4.5584956384e-08
723               	1.1277028003e-05	1.9026729644e-03	7.1746826752e-04	3.1008671290e-02	4.4022011077e-08
724               	1.1245435965e-05	1.8835013125e-03	7.1434240444e-04	3.0914923781e-02	4.5159883616e-08
725               	1.1241810300e-05	1.8964434036e-03	7.1508628701e-04	3.1008824031e-02	4.3779356770e-08
726               	1.1210702997e-05	1.8777270589e-03	7.1193094827e-04	3.0954451571e-02	4.4775615690e-08
727               	1.1207034498e-05	1.8902530010e-03	7.1269929932e-04	3.1019017953e-02	4.3537200871e-08
728               	1.1176481965e-05	1.8720945024e-03	7.0960488409e-04	3.0954624600e-02	4.4400578856e-08
729               	1.1173927215e-05	1.8840934572e-03	7.1035998532e-04	3.1019184568e-02	4.3235883764e-08
730               	1.1141901395e-05	1.8665433278e-03	7.0737928169e-04	3.0876066376e-02	4.4044773251e-08
731               	1.1142226333e-05	1.8779718103e-03	7.0813063855e-04	3.0978602290e-02	4.2853331145e-08
732               	1.1108197441e-05	1.8610650055e-03	7.0519220015e-04	3.0876225792e-02	4.3703413006e-08
733               	1.1112710638e-05	1.8719627955e-03	7.0598359222e-04	3.1060403555e-02	4.2553152308e-08
734               	1.1074648676e-05	1.8557611291e-03	7.0307372145e-04	3.0955163891e-02	4.3377224097e-08
735               	1.1085156311e-05	1.8660644448e-03	7.0388008132e-04	3.0978899039e-02	4.2430465698e-08
736               	1.1041393455e-05	1.8504699964e-03	7.0099543119e-04	3.0915954778e-02	4.3049794207e-08
737               	1.1059719636e-05	1.8602092966e-03	7.0180048847e-04	3.1020008148e-02	4.2120106380e-08
738               	1.1007911949e-05	1.8453143873e-03	6.9895944992e-04	3.0916165956e-02	4.2809622171e-08
739               	1.1033965088e-05	1.8545252763e-03	6.9975969115e-04	3.0979274656e-02	4.1989077206e-08
740               	1.0974896836e-05	1.8402213200e-03	6.9699066795e-04	3.0916312222e-02	4.2551083329e-08
741               	1.1008270613e-05	1.8489951170e-03	6.9781771825e-04	3.1061107448e-02	4.1759341240e-08
742               	1.0941272939e-05	1.8352285552e-03	6.9506223747e-04	3.0955875057e-02	4.2306633130e-08
743               	1.0981979844e-05	1.8436353551e-03	6.9594283124e-04	3.0948870303e-02	4.1616774697e-08
744               	1.0907785809e-05	1.8302824200e-03	6.9318192316e-04	3.0955994470e-02	4.2015092442e-08
745               	1.0954265535e-05	1.8384330893e-03	6.9408058974e-04	3.1051310004e-02	4.1225774107e-08
746               	1.0873798263e-05	1.8254561535e-03	6.9129403361e-04	3.0916766404e-02	4.1721128164e-08
747               	1.0925788497e-05	1.8333823443e-03	6.9222577232e-04	3.1020712706e-02	4.0937712796e-08
748               	1.0841036277e-05	1.8206810716e-03	6.8937492200e-04	3.0916887330e-02	4.1371244755e-08
749               	1.0895731251e-05	1.8284933179e-03	6.9030091352e-04	3.1061622283e-02	4.0517700357e-08
750               	1.0808592264e-05	1.8159534175e-03	6.8738940912e-04	3.0916976598e-02	4.1076261526e-08
751               	1.0864358709e-05	1.8237255521e-03	6.8832240235e-04	3.0990197262e-02	4.0151597027e-08
752               	1.0776739118e-05	1.8112380417e-03	6.8533638399e-04	3.0956418131e-02	4.0800788807e-08
753               	1.0832189568e-05	1.8190745432e-03	6.8624950348e-04	3.1020940152e-02	3.9737492831e-08
754               	1.0746008802e-05	1.8065487856e-03	6.8325356599e-04	3.0917138637e-02	4.0573005767e-08
755               	1.0801003809e-05	1.8145251299e-03	6.8412840448e-04	3.1020914603e-02	3.9379587098e-08
756               	1.0719039603e-05	1.8018448127e-03	6.8112859940e-04	3.0917187546e-02	4.0329613297e-08
757               	1.0770773197e-05	1.8100329314e-03	6.8194439673e-04	3.1092550629e-02	3.9029536565e-08
758               	1.0694004995e-05	1.7971014094e-03	6.7895372472e-04	3.0956639657e-02	4.0144136390e-08
759               	1.0740362297e-05	1.8055475973e-03	6.7974287366e-04	3.1021113623e-02	3.8804430094e-08
760               	1.0669605184e-05	1.7922755690e-03	6.7670874750e-04	3.0917310678e-02	3.9938858377e-08
761               	1.0710067714e-05	1.8010068019e-03	6.7750524516e-04	3.1061929007e-02	3.8422606020e-08
762               	1.0644478376e-05	1.7874426279e-03	6.7446150544e-04	3.0956713252e-02	3.9756460521e-08
763               	1.0679878984e-05	1.7964914992e-03	6.7529249139e-04	3.1092612358e-02	3.8245002770e-08
764               	1.0618534720e-05	1.7825999033e-03	6.7220311286e-04	3.0956741145e-02	3.9530899554e-08
765               	1.0649674841e-05	1.7919577035e-03	6.7309123509e-04	3.1061936218e-02	3.8035181338e-08
766               	1.0592838822e-05	1.7777690469e-03	6.6995423297e-04	3.0917365560e-02	3.9319504191e-08
767               	1.0619685687e-05	1.7874686450e-03	6.7095750534e-04	3.1021166305e-02	3.7740298659e-08
768               	1.0566857708e-05	1.7729967329e-03	6.6778748800e-04	3.0917362111e-02	3.9147677667e-08
769               	1.0589580725e-05	1.7830300094e-03	6.6885183234e-04	3.0990377980e-02	3.7501800911e-08
770               	1.0541189695e-05	1.7682571889e-03	6.6567985398e-04	3.0917325694e-02	3.8957556788e-08
771               	1.0559329934e-05	1.7785599133e-03	6.6674467555e-04	3.0980228341e-02	3.7301620111e-08
772               	1.0515288741e-05	1.7635532533e-03	6.6357893768e-04	3.0917318757e-02	3.8784737700e-08
773               	1.0529116218e-05	1.7740507570e-03	6.6467563978e-04	3.1021096154e-02	3.7113340974e-08
774               	1.0488978501e-05	1.7589184515e-03	6.6154729030e-04	3.0917316274e-02	3.8586226764e-08
775               	1.0501000398e-05	1.7695718151e-03	6.6266754075e-04	3.0949521282e-02	3.6919522653e-08
776               	1.0464686446e-05	1.7543083539e-03	6.5962216439e-04	3.0956646208e-02	3.8347905763e-08
777               	1.0473868933e-05	1.7651036631e-03	6.6069000227e-04	3.1010807782e-02	3.6651744005e-08
778               	1.0440710617e-05	1.7496898914e-03	6.5768860591e-04	3.0877916010e-02	3.8129425063e-08
779               	1.0447183973e-05	1.7605718658e-03	6.5868145866e-04	3.0990439466e-02	3.6474785973e-08
780               	1.0416607591e-05	1.7450310250e-03	6.5580118374e-04	3.0917285702e-02	3.7937332284e-08
781               	1.0420022387e-05	1.7560367602e-03	6.5668210155e-04	3.1051712506e-02	3.6336927643e-08
782               	1.0391045444e-05	1.7403347578e-03	6.5391780464e-04	3.0956655161e-02	3.7717611182e-08
783               	1.0393038895e-05	1.7514965623e-03	6.5468947477e-04	3.1061864437e-02	3.6245428383e-08
784               	1.0365200494e-05	1.7356432532e-03	6.5207613338e-04	3.0877933668e-02	3.7446482010e-08
785               	1.0365995160e-05	1.7469334757e-03	6.5273304747e-04	3.0980186027e-02	3.5911370384e-08
786               	1.0339408876e-05	1.7309377877e-03	6.5023651318e-04	3.0956649497e-02	3.7163905367e-08
787               	1.0338741942e-05	1.7423995492e-03	6.5078609932e-04	3.0949529012e-02	3.5660992951e-08
788               	1.0312647682e-05	1.7262811109e-03	6.4838887092e-04	3.0917286142e-02	3.6843327087e-08
789               	1.0311749935e-05	1.7378287940e-03	6.4888580615e-04	3.0990497193e-02	3.5352225741e-08
790               	1.0284773199e-05	1.7216932417e-03	6.4655674838e-04	3.0877959266e-02	3.6557169973e-08
791               	1.0284506410e-05	1.7332309427e-03	6.4703012416e-04	3.1061981715e-02	3.5119501231e-08
792               	1.0256836418e-05	1.7171679826e-03	6.4472660761e-04	3.0917395229e-02	3.6264189407e-08
793               	1.0257418332e-05	1.7286153439e-03	6.4520463955e-04	3.0990475388e-02	3.4964001459e-08
794               	1.0230045894e-05	1.7126227878e-03	6.4292583616e-04	3.0878058673e-02	3.5948529853e-08
795               	1.0232339131e-05	1.7240606352e-03	6.4335847887e-04	3.0980357980e-02	3.4661835524e-08
796               	1.0205181014e-05	1.7081543668e-03	6.4113578737e-04	3.0917488452e-02	3.5676802143e-08
797               	1.0208454652e-05	1.7195512725e-03	6.4153654990e-04	3.1062169272e-02	3.4563695384e-08
798               	1.0181055137e-05	1.7037450062e-03	6.3933957397e-04	3.0878206295e-02	3.5393308324e-08
799               	1.0185268575e-05	1.7150091711e-03	6.3971977120e-04	3.0980467654e-02	3.4443663754e-08
800               	1.0157253464e-05	1.6993201162e-03	6.3754097616e-04	3.0878259782e-02	3.5162057432e-08
801               	1.0161827672e-05	1.7104848256e-03	6.3791677440e-04	3.1021482797e-02	3.4250138963e-08
802               	1.0132000630e-05	1.6949328329e-03	6.3574546749e-04	3.0957089970e-02	3.4962710359e-08
803               	1.0138358087e-05	1.7059963125e-03	6.3619470950e-04	3.1052060408e-02	3.4217676618e-08
804               	1.0105807598e-05	1.6905413498e-03	6.3397938430e-04	3.0917812728e-02	3.4735363495e-08
805               	1.0114962751e-05	1.7014921163e-03	6.3454388512e-04	3.1021565075e-02	3.4045208568e-08
806               	1.0079244703e-05	1.6861563704e-03	6.3228375935e-04	3.0917892642e-02	3.4523080809e-08
807               	1.0090943652e-05	1.6970412416e-03	6.3291095593e-04	3.1021722436e-02	3.3824509597e-08
808               	1.0052630411e-05	1.6818016330e-03	6.3064810740e-04	3.0878617527e-02	3.4287564117e-08
809               	1.0067130532e-05	1.6926114620e-03	6.3131085216e-04	3.0980906514e-02	3.3594990672e-08
810               	1.0025950090e-05	1.6774837565e-03	6.2906054183e-04	3.0878688885e-02	3.4072126832e-08
811               	1.0043533094e-05	1.6881982880e-03	6.2972044199e-04	3.1021829550e-02	3.3378910128e-08
812               	9.9994293574e-06	1.6732926805e-03	6.2749207105e-04	3.0878787911e-02	3.3892010151e-08
813               	1.0020450129e-05	1.6838172624e-03	6.2815113672e-04	3.1021910679e-02	3.3260950828e-08
814               	9.9740557925e-06	1.6691152385e-03	6.2595161337e-04	3.0918259577e-02	3.3735680776e-08
815               	9.9990382934e-06	1.6795027736e-03	6.2661990879e-04	3.1021981206e-02	3.3135370064e-08
816               	9.9502587936e-06	1.6649991838e-03	6.2444423734e-04	3.0918344980e-02	3.3592113451e-08
817               	9.9784049185e-06	1.6753489433e-03	6.2509585489e-04	3.1052622622e-02	3.2939415908e-08
818               	9.9267542030e-06	1.6609209435e-03	6.2298037828e-04	3.0918419464e-02	3.3443151870e-08
819               	9.9574251446e-06	1.6712653266e-03	6.2361183698e-04	3.1093610209e-02	3.2798108631e-08
820               	9.9028478075e-06	1.6568733450e-03	6.2155472580e-04	3.0918467166e-02	3.3319117871e-08
821               	9.9354418477e-06	1.6672745770e-03	6.2213626382e-04	3.0981265478e-02	3.2686430746e-08
822               	9.8786628892e-06	1.6528259629e-03	6.2013072834e-04	3.0918497721e-02	3.3197163224e-08
823               	9.9127691330e-06	1.6633655929e-03	6.2064488759e-04	3.0981296796e-02	3.2465786980e-08
824               	9.8539860811e-06	1.6488658758e-03	6.1870181750e-04	3.0879144693e-02	3.3079933300e-08
825               	9.8900575968e-06	1.6595439168e-03	6.1917243038e-04	3.1063147614e-02	3.2321780331e-08
826               	9.8298712738e-06	1.6449446620e-03	6.1726756725e-04	3.0918544033e-02	3.2933493656e-08
827               	9.8668837206e-06	1.6557868079e-03	6.1771679636e-04	3.0991605293e-02	3.2240595328e-08
