cellI,surfNorm_x,surfNorm_y,surfNorm_z,sigma,yOrtho,intCell0,intCell1,intCell2,intPoint0_x,intPoint0_y,intPoint0_z,intPoint1_x,intPoint1_y,intPoint1_z,intPoint2_x,intPoint2_y,intPoint2_z
20531,-5.911715562e-15,-1,-1.404172411e-30,-7.349958277e-05,7.349958277e-05,20531,20131,19731,0.057875,0.01044849958,0.000125,0.057875,0.01019641745,0.000125,0.057875,0.009944335312,0.000125
20532,6.252776075e-16,-1,-5.421010862e-17,-7.349958277e-05,7.349958277e-05,20532,20132,19732,0.058125,0.01044849958,0.000125,0.058125,0.01019641745,0.000125,0.058125,0.009944335312,0.000125
20533,-6.252776075e-16,-1,-5.421010862e-17,-7.349958277e-05,7.349958277e-05,20533,20133,19733,0.058375,0.01044849958,0.000125,0.058375,0.01019641745,0.000125,0.058375,0.009944335312,0.000125
20534,5.684341886e-16,-1,1.084202172e-16,-7.349958277e-05,7.349958277e-05,20534,20134,19734,0.058625,0.01044849958,0.000125,0.058625,0.01019641745,0.000125,0.058625,0.009944335312,0.000125
20535,-7.531752999e-15,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20535,20135,19735,0.058875,0.01044849958,0.000125,0.058875,0.01019641745,0.000125,0.058875,0.009944335312,0.000125
20536,-1.207922651e-14,-1,1.298149506e-29,-7.349958277e-05,7.349958277e-05,20536,20136,19736,0.059125,0.01044849958,0.000125,0.059125,0.01019641745,0.000125,0.059125,0.009944335312,0.000125
20537,-5.400124792e-16,-1,-1.084202172e-16,-7.349958277e-05,7.349958277e-05,20537,20137,19737,0.059375,0.01044849958,0.000125,0.059375,0.01019641745,0.000125,0.059375,0.009944335312,0.000125
20538,-6.139089237e-15,-1,-1.084202172e-16,-7.349958277e-05,7.349958277e-05,20538,20138,19738,0.059625,0.01044849958,0.000125,0.059625,0.01019641745,0.000125,0.059625,0.009944335312,0.000125
20539,-2.842170943e-17,-1,-1.084202172e-16,-7.349958277e-05,7.349958277e-05,20539,20139,19739,0.059875,0.01044849958,0.000125,0.059875,0.01019641745,0.000125,0.059875,0.009944335312,0.000125
20540,1.364242053e-15,-1,-5.421010862e-17,-7.349958277e-05,7.349958277e-05,20540,20140,19740,0.060125,0.01044849958,0.000125,0.060125,0.01019641745,0.000125,0.060125,0.009944335312,0.000125
20541,-7.645439837e-15,-1,-7.57306469e-32,-7.349958277e-05,7.349958277e-05,20541,20141,19741,0.060375,0.01044849958,0.000125,0.060375,0.01019641745,0.000125,0.060375,0.009944335312,0.000125
20542,-1.335820343e-15,-1,-0,-7.349958277e-05,7.349958277e-05,20542,20142,19742,0.060625,0.01044849958,0.000125,0.060625,0.01019641745,0.000125,0.060625,0.009944335312,0.000125
20543,6.536993169e-15,-1,2.215121422e-30,-7.349958277e-05,7.349958277e-05,20543,20143,19743,0.060875,0.01044849958,0.000125,0.060875,0.01019641745,0.000125,0.060875,0.009944335312,0.000125
20544,-2.842170943e-15,-1,-7.27231147e-31,-7.349958277e-05,7.349958277e-05,20544,20144,19744,0.061125,0.01044849958,0.000125,0.061125,0.01019641745,0.000125,0.061125,0.009944335312,0.000125
20545,-5.96855898e-16,-1,8.235707851e-31,-7.349958277e-05,7.349958277e-05,20545,20145,19745,0.061375,0.01044849958,0.000125,0.061375,0.01019641745,0.000125,0.061375,0.009944335312,0.000125
20546,-3.950617611e-15,-1,1.183291358e-30,-7.349958277e-05,7.349958277e-05,20546,20146,19746,0.061625,0.01044849958,0.000125,0.061625,0.01019641745,0.000125,0.061625,0.009944335312,0.000125
20547,8.810729923e-15,-1,5.421010862e-17,-7.349958277e-05,7.349958277e-05,20547,20147,19747,0.061875,0.01044849958,0.000125,0.061875,0.01019641745,0.000125,0.061875,0.009944335312,0.000125
20548,2.47268872e-15,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20548,20148,19748,0.062125,0.01044849958,0.000125,0.062125,0.01019641745,0.000125,0.062125,0.009944335312,0.000125
20549,-7.617018127e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20549,20149,19749,0.062375,0.01044849958,0.000125,0.062375,0.01019641745,0.000125,0.062375,0.009944335312,0.000125
20550,4.575895218e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20550,20150,19750,0.062625,0.01044849958,0.000125,0.062625,0.01019641745,0.000125,0.062625,0.009944335312,0.000125
20551,8.49809112e-15,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20551,20151,19751,0.062875,0.01044849958,0.000125,0.062875,0.01019641745,0.000125,0.062875,0.009944335312,0.000125
20552,6.224354365e-15,-1,2.168404345e-16,-7.349958277e-05,7.349958277e-05,20552,20152,19752,0.063125,0.01044849958,0.000125,0.063125,0.01019641745,0.000125,0.063125,0.009944335312,0.000125
20553,-3.950617611e-15,-1,3.252606517e-16,-7.349958277e-05,7.349958277e-05,20553,20153,19753,0.063375,0.01044849958,0.000125,0.063375,0.01019641745,0.000125,0.063375,0.009944335312,0.000125
20554,-3.922195901e-15,-1,3.252606517e-16,-7.349958277e-05,7.349958277e-05,20554,20154,19754,0.063625,0.01044849958,0.000125,0.063625,0.01019641745,0.000125,0.063625,0.009944335312,0.000125
20555,1.080024958e-15,-1,3.252606517e-16,-7.349958277e-05,7.349958277e-05,20555,20155,19755,0.063875,0.01044849958,0.000125,0.063875,0.01019641745,0.000125,0.063875,0.009944335312,0.000125
20556,-5.655920177e-15,-1,3.252606517e-16,-7.349958277e-05,7.349958277e-05,20556,20156,19756,0.064125,0.01044849958,0.000125,0.064125,0.01019641745,0.000125,0.064125,0.009944335312,0.000125
20557,-9.009681889e-15,-1,3.794707604e-16,-7.349958277e-05,7.349958277e-05,20557,20157,19757,0.064375,0.01044849958,0.000125,0.064375,0.01019641745,0.000125,0.064375,0.009944335312,0.000125
20558,4.575895218e-15,-1,3.794707604e-16,-7.349958277e-05,7.349958277e-05,20558,20158,19758,0.064625,0.01044849958,0.000125,0.064625,0.01019641745,0.000125,0.064625,0.009944335312,0.000125
20559,2.188471626e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20559,20159,19759,0.064875,0.01044849958,0.000125,0.064875,0.01019641745,0.000125,0.064875,0.009944335312,0.000125
20560,-3.922195901e-15,-1,2.168404345e-16,-7.349958277e-05,7.349958277e-05,20560,20160,19760,0.065125,0.01044849958,0.000125,0.065125,0.01019641745,0.000125,0.065125,0.009944335312,0.000125
20561,-7.219114195e-15,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20561,20161,19761,0.065375,0.01044849958,0.000125,0.065375,0.01019641745,0.000125,0.065375,0.009944335312,0.000125
20562,7.247535905e-15,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20562,20162,19762,0.065625,0.01044849958,0.000125,0.065625,0.01019641745,0.000125,0.065625,0.009944335312,0.000125
20563,8.98126018e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20563,20163,19763,0.065875,0.01044849958,0.000125,0.065875,0.01019641745,0.000125,0.065875,0.009944335312,0.000125
20564,6.252776075e-16,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20564,20164,19764,0.066125,0.01044849958,0.000125,0.066125,0.01019641745,0.000125,0.066125,0.009944335312,0.000125
20565,-5.030642569e-15,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20565,20165,19765,0.066375,0.01044849958,0.000125,0.066375,0.01019641745,0.000125,0.066375,0.009944335312,0.000125
20566,3.922195901e-15,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20566,20166,19766,0.066625,0.01044849958,0.000125,0.066625,0.01019641745,0.000125,0.066625,0.009944335312,0.000125
20567,3.97903932e-15,-1,2.168404345e-16,-7.349958277e-05,7.349958277e-05,20567,20167,19767,0.066875,0.01044849958,0.000125,0.066875,0.01019641745,0.000125,0.066875,0.009944335312,0.000125
20568,3.922195901e-15,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20568,20168,19768,0.067125,0.01044849958,0.000125,0.067125,0.01019641745,0.000125,0.067125,0.009944335312,0.000125
20569,-4.547473509e-15,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20569,20169,19769,0.067375,0.01044849958,0.000125,0.067375,0.01019641745,0.000125,0.067375,0.009944335312,0.000125
20570,-2.842170943e-17,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20570,20170,19770,0.067625,0.01044849958,0.000125,0.067625,0.01019641745,0.000125,0.067625,0.009944335312,0.000125
20571,-7.219114195e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20571,20171,19771,0.067875,0.01044849958,0.000125,0.067875,0.01019641745,0.000125,0.067875,0.009944335312,0.000125
20572,-4.49063009e-15,-1,2.168404345e-16,-7.349958277e-05,7.349958277e-05,20572,20172,19772,0.068125,0.01044849958,0.000125,0.068125,0.01019641745,0.000125,0.068125,0.009944335312,0.000125
20573,3.950617611e-15,-1,2.168404345e-16,-7.349958277e-05,7.349958277e-05,20573,20173,19773,0.068375,0.01044849958,0.000125,0.068375,0.01019641745,0.000125,0.068375,0.009944335312,0.000125
20574,4.575895218e-15,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20574,20174,19774,0.068625,0.01044849958,0.000125,0.068625,0.01019641745,0.000125,0.068625,0.009944335312,0.000125
20575,3.325340003e-15,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20575,20175,19775,0.068875,0.01044849958,0.000125,0.068875,0.01019641745,0.000125,0.068875,0.009944335312,0.000125
20576,3.922195901e-15,-1,2.168404345e-16,-7.349958277e-05,7.349958277e-05,20576,20176,19776,0.069125,0.01044849958,0.000125,0.069125,0.01019641745,0.000125,0.069125,0.009944335312,0.000125
20577,1.762145985e-15,-1,2.168404345e-16,-7.349958277e-05,7.349958277e-05,20577,20177,19777,0.069375,0.01044849958,0.000125,0.069375,0.01019641745,0.000125,0.069375,0.009944335312,0.000125
20578,7.929656931e-15,-1,2.168404345e-16,-7.349958277e-05,7.349958277e-05,20578,20178,19778,0.069625,0.01044849958,0.000125,0.069625,0.01019641745,0.000125,0.069625,0.009944335312,0.000125
20579,-2.842170943e-17,-1,2.168404345e-16,-7.349958277e-05,7.349958277e-05,20579,20179,19779,0.069875,0.01044849958,0.000125,0.069875,0.01019641745,0.000125,0.069875,0.009944335312,0.000125
20580,7.418066161e-15,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20580,20180,19780,0.070125,0.01044849958,0.000125,0.070125,0.01019641745,0.000125,0.070125,0.009944335312,0.000125
20581,-2.870592652e-15,-1,1.084202172e-16,-7.349958277e-05,7.349958277e-05,20581,20181,19781,0.070375,0.01044849958,0.000125,0.070375,0.01019641745,0.000125,0.070375,0.009944335312,0.000125
20582,-1.676880856e-15,-1,1.084202172e-16,-7.349958277e-05,7.349958277e-05,20582,20182,19782,0.070625,0.01044849958,0.000125,0.070625,0.01019641745,0.000125,0.070625,0.009944335312,0.000125
20583,2.813749234e-15,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20583,20183,19783,0.070875,0.01044849958,0.000125,0.070875,0.01019641745,0.000125,0.070875,0.009944335312,0.000125
20584,-1.071498446e-14,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20584,20184,19784,0.071125,0.01044849958,0.000125,0.071125,0.01019641745,0.000125,0.071125,0.009944335312,0.000125
20585,1.165290087e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20585,20185,19785,0.071375,0.01044849958,0.000125,0.071375,0.01019641745,0.000125,0.071375,0.009944335312,0.000125
20586,-5.684341886e-16,-1,2.168404345e-16,-7.349958277e-05,7.349958277e-05,20586,20186,19786,0.071625,0.01044849958,0.000125,0.071625,0.01019641745,0.000125,0.071625,0.009944335312,0.000125
20587,-7.844391803e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20587,20187,19787,0.071875,0.01044849958,0.000125,0.071875,0.01019641745,0.000125,0.071875,0.009944335312,0.000125
20588,7.418066161e-15,-1,3.252606517e-16,-7.349958277e-05,7.349958277e-05,20588,20188,19788,0.072125,0.01044849958,0.000125,0.072125,0.01019641745,0.000125,0.072125,0.009944335312,0.000125
20589,9.549694369e-15,-1,2.168404345e-16,-7.349958277e-05,7.349958277e-05,20589,20189,19789,0.072375,0.01044849958,0.000125,0.072375,0.01019641745,0.000125,0.072375,0.009944335312,0.000125
20590,3.922195901e-15,-1,5.421010862e-17,-7.349958277e-05,7.349958277e-05,20590,20190,19790,0.072625,0.01044849958,0.000125,0.072625,0.01019641745,0.000125,0.072625,0.009944335312,0.000125
20591,4.257705299e-16,-1,5.421010862e-17,-7.349958277e-05,7.349958277e-05,20591,20191,19791,0.072875,0.01044849958,0.000125,0.072875,0.01019641745,0.000125,0.072875,0.009944335312,0.000125
20592,-1.924149728e-14,-1,1.084202172e-16,-7.349958277e-05,7.349958277e-05,20592,20192,19792,0.073125,0.01044849958,0.000125,0.073125,0.01019641745,0.000125,0.073125,0.009944335312,0.000125
20593,-1.006128514e-14,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20593,20193,19793,0.073375,0.01044849958,0.000125,0.073375,0.01019641745,0.000125,0.073375,0.009944335312,0.000125
20594,1.247713044e-14,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20594,20194,19794,0.073625,0.01044849958,0.000125,0.073625,0.01019641745,0.000125,0.073625,0.009944335312,0.000125
20595,2.813749234e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20595,20195,19795,0.073875,0.01044849958,0.000125,0.073875,0.01019641745,0.000125,0.073875,0.009944335312,0.000125
20596,-2.359001883e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20596,20196,19796,0.074125,0.01044849958,0.000125,0.074125,0.01019641745,0.000125,0.074125,0.009944335312,0.000125
20597,8.952838471e-15,-1,3.794707604e-16,-7.349958277e-05,7.349958277e-05,20597,20197,19797,0.074375,0.01044849958,0.000125,0.074375,0.01019641745,0.000125,0.074375,0.009944335312,0.000125
20598,1.278976924e-15,-1,3.252606517e-16,-7.349958277e-05,7.349958277e-05,20598,20198,19798,0.074625,0.01044849958,0.000125,0.074625,0.01019641745,0.000125,0.074625,0.009944335312,0.000125
20599,7.872813512e-15,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20599,20199,19799,0.074875,0.01044849958,0.000125,0.074875,0.01019641745,0.000125,0.074875,0.009944335312,0.000125
20600,-0,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20600,20200,19800,0.075125,0.01044849958,0.000125,0.075125,0.01019641745,0.000125,0.075125,0.009944335312,0.000125
20601,3.950617611e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20601,20201,19801,0.075375,0.01044849958,0.000125,0.075375,0.01019641745,0.000125,0.075375,0.009944335312,0.000125
20602,5.115907697e-16,-1,3.252606517e-16,-7.349958277e-05,7.349958277e-05,20602,20202,19802,0.075625,0.01044849958,0.000125,0.075625,0.01019641745,0.000125,0.075625,0.009944335312,0.000125
20603,-1.008970685e-14,-1,2.168404345e-16,-7.349958277e-05,7.349958277e-05,20603,20203,19803,0.075875,0.01044849958,0.000125,0.075875,0.01019641745,0.000125,0.075875,0.009944335312,0.000125
20604,5.655920177e-15,-1,1.084202172e-16,-7.349958277e-05,7.349958277e-05,20604,20204,19804,0.076125,0.01044849958,0.000125,0.076125,0.01019641745,0.000125,0.076125,0.009944335312,0.000125
20605,9.009681889e-15,-1,1.084202172e-16,-7.349958277e-05,7.349958277e-05,20605,20205,19805,0.076375,0.01044849958,0.000125,0.076375,0.01019641745,0.000125,0.076375,0.009944335312,0.000125
20606,5.655920177e-15,-1,1.084202172e-16,-7.349958277e-05,7.349958277e-05,20606,20206,19806,0.076625,0.01044849958,0.000125,0.076625,0.01019641745,0.000125,0.076625,0.009944335312,0.000125
20607,4.97379915e-15,-1,1.084202172e-16,-7.349958277e-05,7.349958277e-05,20607,20207,19807,0.076875,0.01044849958,0.000125,0.076875,0.01019641745,0.000125,0.076875,0.009944335312,0.000125
20608,-1.071498446e-14,-1,1.084202172e-16,-7.349958277e-05,7.349958277e-05,20608,20208,19808,0.077125,0.01044849958,0.000125,0.077125,0.01019641745,0.000125,0.077125,0.009944335312,0.000125
20609,1.065814104e-14,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20609,20209,19809,0.077375,0.01044849958,0.000125,0.077375,0.01019641745,0.000125,0.077375,0.009944335312,0.000125
20610,3.950617611e-15,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20610,20210,19810,0.077625,0.01044849958,0.000125,0.077625,0.01019641745,0.000125,0.077625,0.009944335312,0.000125
20611,5.030642569e-15,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20611,20211,19811,0.077875,0.01044849958,0.000125,0.077875,0.01019641745,0.000125,0.077875,0.009944335312,0.000125
20612,1.293187779e-14,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20612,20212,19812,0.078125,0.01044849958,0.000125,0.078125,0.01019641745,0.000125,0.078125,0.009944335312,0.000125
20613,6.792788554e-15,-1,2.168404345e-16,-7.349958277e-05,7.349958277e-05,20613,20213,19813,0.078375,0.01044849958,0.000125,0.078375,0.01019641745,0.000125,0.078375,0.009944335312,0.000125
20614,-7.332801033e-15,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20614,20214,19814,0.078625,0.01044849958,0.000125,0.078625,0.01019641745,0.000125,0.078625,0.009944335312,0.000125
20615,-8.98126018e-15,-1,2.168404345e-16,-7.349958277e-05,7.349958277e-05,20615,20215,19815,0.078875,0.01044849958,0.000125,0.078875,0.01019641745,0.000125,0.078875,0.009944335312,0.000125
20616,1.250555215e-15,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20616,20216,19816,0.079125,0.01044849958,0.000125,0.079125,0.01019641745,0.000125,0.079125,0.009944335312,0.000125
20617,8.952838471e-15,-1,1.084202172e-16,-7.349958277e-05,7.349958277e-05,20617,20217,19817,0.079375,0.01044849958,0.000125,0.079375,0.01019641745,0.000125,0.079375,0.009944335312,0.000125
20618,-6.252776075e-16,-1,5.421010862e-17,-7.349958277e-05,7.349958277e-05,20618,20218,19818,0.079625,0.01044849958,0.000125,0.079625,0.01019641745,0.000125,0.079625,0.009944335312,0.000125
20619,-8.441247701e-15,-1,5.421010862e-17,-7.349958277e-05,7.349958277e-05,20619,20219,19819,0.079875,0.01044849958,0.000125,0.079875,0.01019641745,0.000125,0.079875,0.009944335312,0.000125
20620,7.844391803e-15,-1,1.084202172e-16,-7.349958277e-05,7.349958277e-05,20620,20220,19820,0.080125,0.01044849958,0.000125,0.080125,0.01019641745,0.000125,0.080125,0.009944335312,0.000125
20621,-6.110667528e-15,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20621,20221,19821,0.080375,0.01044849958,0.000125,0.080375,0.01019641745,0.000125,0.080375,0.009944335312,0.000125
20622,9.691802916e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20622,20222,19822,0.080625,0.01044849958,0.000125,0.080625,0.01019641745,0.000125,0.080625,0.009944335312,0.000125
20623,-1.136868377e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20623,20223,19823,0.080875,0.01044849958,0.000125,0.080875,0.01019641745,0.000125,0.080875,0.009944335312,0.000125
20624,-3.410605132e-15,-1,2.168404345e-16,-7.349958277e-05,7.349958277e-05,20624,20224,19824,0.081125,0.01044849958,0.000125,0.081125,0.01019641745,0.000125,0.081125,0.009944335312,0.000125
20625,-1.108446668e-15,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20625,20225,19825,0.081375,0.01044849958,0.000125,0.081375,0.01019641745,0.000125,0.081375,0.009944335312,0.000125
20626,2.842170943e-15,-1,1.084202172e-16,-7.349958277e-05,7.349958277e-05,20626,20226,19826,0.081625,0.01044849958,0.000125,0.081625,0.01019641745,0.000125,0.081625,0.009944335312,0.000125
20627,-1.350031198e-14,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20627,20227,19827,0.081875,0.01044849958,0.000125,0.081875,0.01019641745,0.000125,0.081875,0.009944335312,0.000125
20628,7.418066161e-15,-1,2.168404345e-16,-7.349958277e-05,7.349958277e-05,20628,20228,19828,0.082125,0.01044849958,0.000125,0.082125,0.01019641745,0.000125,0.082125,0.009944335312,0.000125
20629,3.922195901e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20629,20229,19829,0.082375,0.01044849958,0.000125,0.082375,0.01019641745,0.000125,0.082375,0.009944335312,0.000125
20630,-5.087485988e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20630,20230,19830,0.082625,0.01044849958,0.000125,0.082625,0.01019641745,0.000125,0.082625,0.009944335312,0.000125
20631,1.068656275e-14,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20631,20231,19831,0.082875,0.01044849958,0.000125,0.082875,0.01019641745,0.000125,0.082875,0.009944335312,0.000125
20632,-1.98951966e-16,-1,2.168404345e-16,-7.349958277e-05,7.349958277e-05,20632,20232,19832,0.083125,0.01044849958,0.000125,0.083125,0.01019641745,0.000125,0.083125,0.009944335312,0.000125
20633,1.108446668e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20633,20233,19833,0.083375,0.01044849958,0.000125,0.083375,0.01019641745,0.000125,0.083375,0.009944335312,0.000125
20634,-2.643218977e-15,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20634,20234,19834,0.083625,0.01044849958,0.000125,0.083625,0.01019641745,0.000125,0.083625,0.009944335312,0.000125
20635,-5.00222086e-15,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20635,20235,19835,0.083875,0.01044849958,0.000125,0.083875,0.01019641745,0.000125,0.083875,0.009944335312,0.000125
20636,-5.115907697e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20636,20236,19836,0.084125,0.01044849958,0.000125,0.084125,0.01019641745,0.000125,0.084125,0.009944335312,0.000125
20637,-7.787548384e-15,-1,3.252606517e-16,-7.349958277e-05,7.349958277e-05,20637,20237,19837,0.084375,0.01044849958,0.000125,0.084375,0.01019641745,0.000125,0.084375,0.009944335312,0.000125
20638,1.733724275e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20638,20238,19838,0.084625,0.01044849958,0.000125,0.084625,0.01019641745,0.000125,0.084625,0.009944335312,0.000125
20639,-2.842170943e-15,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20639,20239,19839,0.084875,0.01044849958,0.000125,0.084875,0.01019641745,0.000125,0.084875,0.009944335312,0.000125
20640,6.536993169e-16,-1,1.084202172e-16,-7.349958277e-05,7.349958277e-05,20640,20240,19840,0.085125,0.01044849958,0.000125,0.085125,0.01019641745,0.000125,0.085125,0.009944335312,0.000125
20641,6.735945135e-15,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20641,20241,19841,0.085375,0.01044849958,0.000125,0.085375,0.01019641745,0.000125,0.085375,0.009944335312,0.000125
20642,3.353761713e-15,-1,2.168404345e-16,-7.349958277e-05,7.349958277e-05,20642,20242,19842,0.085625,0.01044849958,0.000125,0.085625,0.01019641745,0.000125,0.085625,0.009944335312,0.000125
20643,-6.764366844e-15,-1,2.168404345e-16,-7.349958277e-05,7.349958277e-05,20643,20243,19843,0.085875,0.01044849958,0.000125,0.085875,0.01019641745,0.000125,0.085875,0.009944335312,0.000125
20644,2.330580173e-15,-1,2.168404345e-16,-7.349958277e-05,7.349958277e-05,20644,20244,19844,0.086125,0.01044849958,0.000125,0.086125,0.01019641745,0.000125,0.086125,0.009944335312,0.000125
20645,1.136868377e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20645,20245,19845,0.086375,0.01044849958,0.000125,0.086375,0.01019641745,0.000125,0.086375,0.009944335312,0.000125
20646,-6.309619494e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20646,20246,19846,0.086625,0.01044849958,0.000125,0.086625,0.01019641745,0.000125,0.086625,0.009944335312,0.000125
20647,-6.110667528e-15,-1,2.168404345e-16,-7.349958277e-05,7.349958277e-05,20647,20247,19847,0.086875,0.01044849958,0.000125,0.086875,0.01019641745,0.000125,0.086875,0.009944335312,0.000125
20648,5.741185305e-15,-1,2.168404345e-16,-7.349958277e-05,7.349958277e-05,20648,20248,19848,0.087125,0.01044849958,0.000125,0.087125,0.01019641745,0.000125,0.087125,0.009944335312,0.000125
20649,1.287503437e-14,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20649,20249,19849,0.087375,0.01044849958,0.000125,0.087375,0.01019641745,0.000125,0.087375,0.009944335312,0.000125
20650,-5.684341886e-15,-1,3.794707604e-16,-7.349958277e-05,7.349958277e-05,20650,20250,19850,0.087625,0.01044849958,0.000125,0.087625,0.01019641745,0.000125,0.087625,0.009944335312,0.000125
20651,-1.637090463e-14,-1,3.794707604e-16,-7.349958277e-05,7.349958277e-05,20651,20251,19851,0.087875,0.01044849958,0.000125,0.087875,0.01019641745,0.000125,0.087875,0.009944335312,0.000125
20652,-3.922195901e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20652,20252,19852,0.088125,0.01044849958,0.000125,0.088125,0.01019641745,0.000125,0.088125,0.009944335312,0.000125
20653,-2.813749234e-15,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20653,20253,19853,0.088375,0.01044849958,0.000125,0.088375,0.01019641745,0.000125,0.088375,0.009944335312,0.000125
20654,3.97903932e-15,-1,2.168404345e-16,-7.349958277e-05,7.349958277e-05,20654,20254,19854,0.088625,0.01044849958,0.000125,0.088625,0.01019641745,0.000125,0.088625,0.009944335312,0.000125
20655,-1.5063506e-14,-1,3.794707604e-16,-7.349958277e-05,7.349958277e-05,20655,20255,19855,0.088875,0.01044849958,0.000125,0.088875,0.01019641745,0.000125,0.088875,0.009944335312,0.000125
20656,8.46966941e-15,-1,3.794707604e-16,-7.349958277e-05,7.349958277e-05,20656,20256,19856,0.089125,0.01044849958,0.000125,0.089125,0.01019641745,0.000125,0.089125,0.009944335312,0.000125
20657,6.764366844e-15,-1,3.794707604e-16,-7.349958277e-05,7.349958277e-05,20657,20257,19857,0.089375,0.01044849958,0.000125,0.089375,0.01019641745,0.000125,0.089375,0.009944335312,0.000125
20658,1.136868377e-15,-1,4.33680869e-16,-7.349958277e-05,7.349958277e-05,20658,20258,19858,0.089625,0.01044849958,0.000125,0.089625,0.01019641745,0.000125,0.089625,0.009944335312,0.000125
20659,1.108446668e-15,-1,3.794707604e-16,-7.349958277e-05,7.349958277e-05,20659,20259,19859,0.089875,0.01044849958,0.000125,0.089875,0.01019641745,0.000125,0.089875,0.009944335312,0.000125
20660,1.705302566e-15,-1,3.252606517e-16,-7.349958277e-05,7.349958277e-05,20660,20260,19860,0.090125,0.01044849958,0.000125,0.090125,0.01019641745,0.000125,0.090125,0.009944335312,0.000125
20661,9.606537787e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20661,20261,19861,0.090375,0.01044849958,0.000125,0.090375,0.01019641745,0.000125,0.090375,0.009944335312,0.000125
20662,-9.606537787e-15,-1,2.168404345e-16,-7.349958277e-05,7.349958277e-05,20662,20262,19862,0.090625,0.01044849958,0.000125,0.090625,0.01019641745,0.000125,0.090625,0.009944335312,0.000125
20663,-1.733724275e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20663,20263,19863,0.090875,0.01044849958,0.000125,0.090875,0.01019641745,0.000125,0.090875,0.009944335312,0.000125
20664,1.790567694e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20664,20264,19864,0.091125,0.01044849958,0.000125,0.091125,0.01019641745,0.000125,0.091125,0.009944335312,0.000125
