cellI,x,y,z,S,omega,k,nut
28116,0.054125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28117,0.054375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28118,0.054625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28119,0.054875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28120,0.055125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28121,0.055375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28122,0.055625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28123,0.055875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28124,0.056125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28125,0.056375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28126,0.056625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28127,0.056875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28128,0.057125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28129,0.057375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28130,0.057625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28131,0.057875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28132,0.058125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28133,0.058375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28134,0.058625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28135,0.058875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28136,0.059125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28137,0.059375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28138,0.059625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28139,0.059875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28140,0.060125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28141,0.060375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28142,0.060625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28143,0.060875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28144,0.061125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28145,0.061375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28146,0.061625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28147,0.061875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28148,0.062125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28149,0.062375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28150,0.062625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28151,0.062875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28152,0.063125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28153,0.063375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28154,0.063625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28155,0.063875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28156,0.064125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28157,0.064375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28158,0.064625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28159,0.064875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28160,0.065125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28161,0.065375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28162,0.065625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28163,0.065875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28164,0.066125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28165,0.066375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28166,0.066625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28167,0.066875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28168,0.067125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28169,0.067375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28170,0.067625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28171,0.067875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28172,0.068125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28173,0.068375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28174,0.068625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28175,0.068875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28176,0.069125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28177,0.069375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28178,0.069625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28179,0.069875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28180,0.070125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28181,0.070375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28182,0.070625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28183,0.070875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28184,0.071125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28185,0.071375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28186,0.071625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28187,0.071875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28188,0.072125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28189,0.072375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28190,0.072625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28191,0.072875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28192,0.073125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28193,0.073375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28194,0.073625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28195,0.073875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28196,0.074125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28197,0.074375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28198,0.074625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28199,0.074875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28200,0.075125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28201,0.075375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28202,0.075625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28203,0.075875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28204,0.076125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28205,0.076375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28206,0.076625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28207,0.076875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28208,0.077125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28209,0.077375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28210,0.077625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28211,0.077875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28212,0.078125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28213,0.078375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28214,0.078625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28215,0.078875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28216,0.079125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28217,0.079375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28218,0.079625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28219,0.079875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28220,0.080125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28221,0.080375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28222,0.080625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28223,0.080875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28224,0.081125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28225,0.081375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28226,0.081625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28227,0.081875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28228,0.082125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28229,0.082375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28230,0.082625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28231,0.082875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28232,0.083125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28233,0.083375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28234,0.083625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28235,0.083875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28236,0.084125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28237,0.084375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28238,0.084625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28239,0.084875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28240,0.085125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28241,0.085375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28242,0.085625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28243,0.085875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28244,0.086125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28245,0.086375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28246,0.086625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28247,0.086875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28248,0.087125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28249,0.087375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28250,0.087625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28251,0.087875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28252,0.088125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28253,0.088375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28254,0.088625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28255,0.088875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28256,0.089125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28257,0.089375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28258,0.089625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28259,0.089875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28260,0.090125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28261,0.090375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28262,0.090625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28263,0.090875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28264,0.091125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28265,0.091375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28266,0.091625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28267,0.091875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28268,0.092125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28269,0.092375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28270,0.092625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28271,0.092875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28272,0.093125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28273,0.093375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28274,0.093625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28275,0.093875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28276,0.094125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28277,0.094375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28278,0.094625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28279,0.094875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28280,0.095125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28281,0.095375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28282,0.095625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28283,0.095875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28284,0.096125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28285,0.096375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28286,0.096625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28287,0.096875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28288,0.097125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28289,0.097375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28290,0.097625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28291,0.097875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28292,0.098125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28293,0.098375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28294,0.098625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28295,0.098875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28296,0.099125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28297,0.099375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28298,0.099625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28299,0.099875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28300,0.100125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28301,0.100375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28302,0.100625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28303,0.100875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28304,0.101125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28305,0.101375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28306,0.101625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28307,0.101875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28308,0.102125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28309,0.102375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28310,0.102625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28311,0.102875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28312,0.103125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28313,0.103375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28314,0.103625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28315,0.103875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28316,0.104125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28317,0.104375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28318,0.104625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28319,0.104875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28320,0.105125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28321,0.105375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28322,0.105625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28323,0.105875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28324,0.106125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28325,0.106375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28326,0.106625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28327,0.106875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28328,0.107125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28329,0.107375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28330,0.107625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28331,0.107875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28332,0.108125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28333,0.108375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28334,0.108625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28335,0.108875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28336,0.109125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28337,0.109375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28338,0.109625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28339,0.109875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28340,0.110125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28341,0.110375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28342,0.110625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28343,0.110875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28344,0.111125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28345,0.111375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28346,0.111625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28347,0.111875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28348,0.112125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28349,0.112375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28350,0.112625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28351,0.112875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28352,0.113125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28353,0.113375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28354,0.113625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28355,0.113875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28356,0.114125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28357,0.114375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28358,0.114625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28359,0.114875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28360,0.115125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28361,0.115375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28362,0.115625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28363,0.115875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28364,0.116125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28365,0.116375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28366,0.116625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28367,0.116875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28368,0.117125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28369,0.117375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28370,0.117625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28371,0.117875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28372,0.118125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28373,0.118375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28374,0.118625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28375,0.118875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28376,0.119125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28377,0.119375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28378,0.119625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28379,0.119875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28380,0.120125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28381,0.120375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28382,0.120625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28383,0.120875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28384,0.121125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28385,0.121375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28386,0.121625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28387,0.121875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28388,0.122125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28389,0.122375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28390,0.122625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28391,0.122875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28392,0.123125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28393,0.123375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28394,0.123625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28395,0.123875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28396,0.124125,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28397,0.124375,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28398,0.124625,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28399,0.124875,-0.005,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28399,0.125,-0.004875,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
28799,0.125,-0.004625,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
29199,0.125,-0.004375,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
29599,0.125,-0.004125,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
29999,0.125,-0.003875,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
30399,0.125,-0.003625,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
30799,0.125,-0.003375,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
